DISTRICT,DD000A00200022R,DD000AA1200022R,DD000AE2200022R,DD000AM0200022R,DD000AR0200022R,DD004AM0200022R,DD004AR0200022R,DD005AM0200022R,DD005AR0200022R,DD006AM0200022R,DD006AR0200022R,DD007AM0200022R,DD007AR0200022R,DD008AM0200022R,DD008AR0200022R,DD200A00200022R,DD200AA1200022R,DD200AE2200022R,DD200AM0200022R,DD200AR0200022R,DD204AM0200022R,DD204AR0200022R,DD205AM0200022R,DD205AR0200022R,DD206AM0200022R,DD206AR0200022R,DD207AM0200022R,DD207AR0200022R,DD208AM0200022R,DD208AR0200022R,DD300A00200022R,DD300AA1200022R,DD300AE2200022R,DD300AM0200022R,DD300AR0200022R,DD304AM0200022R,DD304AR0200022R,DD305AM0200022R,DD305AR0200022R,DD306AM0200022R,DD306AR0200022R,DD307AM0200022R,DD307AR0200022R,DD308AM0200022R,DD308AR0200022R,DD400A00200022R,DD400AA1200022R,DD400AE2200022R,DD400AM0200022R,DD400AR0200022R,DD404AM0200022R,DD404AR0200022R,DD405AM0200022R,DD405AR0200022R,DD406AM0200022R,DD406AR0200022R,DD407AM0200022R,DD407AR0200022R,DD408AM0200022R,DD408AR0200022R,DDA00A00200022R,DDA00AA1200022R,DDA00AE2200022R,DDA00AM0200022R,DDA00AR0200022R,DDA04AM0200022R,DDA04AR0200022R,DDA05AM0200022R,DDA05AR0200022R,DDA06AM0200022R,DDA06AR0200022R,DDA07AM0200022R,DDA07AR0200022R,DDA08AM0200022R,DDA08AR0200022R,DDB00A00200022R,DDB00AA1200022R,DDB00AE2200022R,DDB00AM0200022R,DDB00AR0200022R,DDB04AM0200022R,DDB04AR0200022R,DDB05AM0200022R,DDB05AR0200022R,DDB06AM0200022R,DDB06AR0200022R,DDB07AM0200022R,DDB07AR0200022R,DDB08AM0200022R,DDB08AR0200022R,DDE00A00200022R,DDE00AA1200022R,DDE00AE2200022R,DDE00AM0200022R,DDE00AR0200022R,DDE04AM0200022R,DDE04AR0200022R,DDE05AM0200022R,DDE05AR0200022R,DDE06AM0200022R,DDE06AR0200022R,DDE07AM0200022R,DDE07AR0200022R,DDE08AM0200022R,DDE08AR0200022R,DDF00A00200022R,DDF00AA1200022R,DDF00AE2200022R,DDF00AM0200022R,DDF00AR0200022R,DDF04AM0200022R,DDF04AR0200022R,DDF05AM0200022R,DDF05AR0200022R,DDF06AM0200022R,DDF06AR0200022R,DDF07AM0200022R,DDF07AR0200022R,DDF08AM0200022R,DDF08AR0200022R,DDH00A00200022R,DDH00AA1200022R,DDH00AE2200022R,DDH00AM0200022R,DDH00AR0200022R,DDH04AM0200022R,DDH04AR0200022R,DDH05AM0200022R,DDH05AR0200022R,DDH06AM0200022R,DDH06AR0200022R,DDH07AM0200022R,DDH07AR0200022R,DDH08AM0200022R,DDH08AR0200022R,DDI00A00200022R,DDI00AA1200022R,DDI00AE2200022R,DDI00AM0200022R,DDI00AR0200022R,DDI04AM0200022R,DDI04AR0200022R,DDI05AM0200022R,DDI05AR0200022R,DDI06AM0200022R,DDI06AR0200022R,DDI07AM0200022R,DDI07AR0200022R,DDI08AM0200022R,DDI08AR0200022R,DDM00A00200022R,DDM00AA1200022R,DDM00AE2200022R,DDM00AM0200022R,DDM00AR0200022R,DDM04AM0200022R,DDM04AR0200022R,DDM05AM0200022R,DDM05AR0200022R,DDM06AM0200022R,DDM06AR0200022R,DDM07AM0200022R,DDM07AR0200022R,DDM08AM0200022R,DDM08AR0200022R,DDR00A00200022R,DDR00AA1200022R,DDR00AE2200022R,DDR00AM0200022R,DDR00AR0200022R,DDR04AM0200022R,DDR04AR0200022R,DDR05AM0200022R,DDR05AR0200022R,DDR06AM0200022R,DDR06AR0200022R,DDR07AM0200022R,DDR07AR0200022R,DDR08AM0200022R,DDR08AR0200022R,DDS00A00200022R,DDS00AA1200022R,DDS00AE2200022R,DDS00AM0200022R,DDS00AR0200022R,DDS04AM0200022R,DDS04AR0200022R,DDS05AM0200022R,DDS05AR0200022R,DDS06AM0200022R,DDS06AR0200022R,DDS07AM0200022R,DDS07AR0200022R,DDS08AM0200022R,DDS08AR0200022R,DDW00A00200022R,DDW00AA1200022R,DDW00AE2200022R,DDW00AM0200022R,DDW00AR0200022R,DDW04AM0200022R,DDW04AR0200022R,DDW05AM0200022R,DDW05AR0200022R,DDW06AM0200022R,DDW06AR0200022R,DDW07AM0200022R,DDW07AR0200022R,DDW08AM0200022R,DDW08AR0200022R,DISTNAME,DNC00A00200022R,DNC00AA1200022R,DNC00AE2200022R,DNC00AM0200022R,DNC00AR0200022R,DNC04AM0200022R,DNC04AR0200022R,DNC05AM0200022R,DNC05AR0200022R,DNC06AM0200022R,DNC06AR0200022R,DNC07AM0200022R,DNC07AR0200022R,DNC08AM0200022R,DNC08AR0200022R,DNM00A00200022R,DNM00AA1200022R,DNM00AE2200022R,DNM00AM0200022R,DNM00AR0200022R,DNM04AM0200022R,DNM04AR0200022R,DNM05AM0200022R,DNM05AR0200022R,DNM06AM0200022R,DNM06AR0200022R,DNM07AM0200022R,DNM07AR0200022R,DNM08AM0200022R,DNM08AR0200022R,DNS00A00200022R,DNS00AA1200022R,DNS00AE2200022R,DNS00AM0200022R,DNS00AR0200022R,DNS04AM0200022R,DNS04AR0200022R,DNS05AM0200022R,DNS05AR0200022R,DNS06AM0200022R,DNS06AR0200022R,DNS07AM0200022R,DNS07AR0200022R,DNS08AM0200022R,DNS08AR0200022R
"'228903",63,55,67,55,71,-1,-1,67,78,29,42,57,68,75,100,68,-1,-1,60,78,-1,-1,-1,-1,40,80,.,.,80,83,81,.,.,-1,-1,-1,-1,-1,-1,-1,-1,.,.,-1,-1,-1,.,.,-1,-1,.,.,.,.,.,.,-1,-1,.,.,65,49,72,59,71,62,71,74,75,37,50,67,83,71,75,64,43,70,58,70,50,45,70,80,50,75,59,73,75,79,65,45,72,58,71,65,72,75,75,34,50,66,83,72,77,70,64,76,63,76,63,82,75,74,38,56,66,91,74,84,66,54,77,59,72,68,77,74,82,38,46,74,80,56,79,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,60,34,67,55,64,62,60,73,77,36,44,68,76,68,65,62,40,65,56,67,58,59,76,76,34,50,63,78,69,71,45,12,36,39,52,25,56,58,42,50,63,53,59,29,57,64,47,68,59,69,64,79,75,69,33,45,66,88,77,70,"TRINITY ISD",64,46,75,56,71,58,73,70,73,36,52,64,80,70,75,69,63,59,67,70,70,68,85,79,38,43,74,90,72,75,26,-1,.,10,44,-1,-1,-1,-1,0,20,-1,-1,-1,-1
"'228904",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,66,50,70,61,71,57,64,73,59,35,54,92,100,81,100,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,60,33,92,52,68,60,70,57,36,17,50,-1,-1,-1,-1,67,-1,-1,64,70,50,67,-1,-1,25,17,-1,-1,75,100,-1,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,65,44,75,59,72,-1,-1,63,44,43,86,-1,-1,-1,-1,72,-1,-1,-1,80,.,.,-1,-1,.,.,.,.,-1,-1,40,-1,.,50,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,65,44,67,60,70,57,64,73,59,35,54,92,100,81,100,"CENTERVILLE ISD",66,64,57,59,72,60,70,75,75,30,60,-1,-1,-1,-1,67,-1,-1,65,69,-1,-1,-1,-1,-1,-1,-1,-1,100,100,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'228905",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,-1,-1,-1,.,.,-1,-1,.,.,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,82,73,86,77,86,100,88,87,93,81,81,44,88,90,83,45,.,.,10,80,.,.,-1,-1,-1,-1,-1,-1,.,.,82,92,88,78,85,100,75,81,88,70,80,50,94,80,83,82,89,-1,83,81,100,70,100,89,-1,-1,44,75,-1,81,71,.,.,75,67,-1,-1,-1,-1,.,.,-1,-1,-1,-1,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,82,50,86,71,90,100,100,67,100,72,78,44,100,100,85,-1,.,.,-1,-1,.,.,.,.,.,.,.,.,-1,-1,100,.,-1,100,100,100,100,.,.,-1,-1,-1,-1,-1,-1,85,75,83,83,88,100,95,95,100,88,79,55,91,88,81,"APPLE SPRINGS ISD",85,75,95,81,89,100,94,88,92,77,77,63,100,86,82,73,-1,-1,66,79,-1,-1,-1,-1,-1,-1,25,75,-1,-1,-1,.,-1,-1,-1,.,.,-1,-1,.,.,.,.,.,.
"'229901",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,44,-1,-1,-1,60,-1,-1,.,.,-1,-1,-1,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,67,79,65,61,74,57,79,41,83,61,56,57,83,89,82,-1,-1,.,-1,-1,.,.,-1,-1,.,.,.,.,.,.,67,77,74,63,72,63,73,46,77,58,46,55,82,92,91,72,84,58,67,77,63,79,55,90,60,50,58,95,100,90,74,100,-1,58,91,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,.,.,-1,-1,.,.,.,.,.,.,-1,-1,.,.,62,73,73,54,70,44,78,34,80,60,58,55,64,79,72,62,44,-1,58,66,56,67,48,80,65,38,67,50,88,100,67,-1,-1,71,64,-1,-1,90,60,67,33,-1,-1,-1,-1,68,73,60,62,73,62,83,45,83,64,53,58,81,89,79,"COLMESNEIL ISD",69,79,53,66,73,54,83,48,87,73,56,61,77,88,78,62,81,83,48,76,70,60,22,72,30,55,44,100,-1,-1,73,.,-1,75,71,-1,-1,-1,-1,-1,-1,.,.,.,.
"'229903",68,17,93,45,90,20,100,90,100,0,50,83,100,-1,-1,62,50,-1,50,76,83,100,-1,-1,17,67,.,.,-1,-1,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,62,30,83,49,75,54,69,76,92,16,48,54,87,69,76,59,29,91,47,71,57,61,77,87,20,28,40,95,68,73,60,27,77,48,72,59,69,79,90,16,45,51,87,68,73,63,25,81,50,77,52,76,85,98,14,44,54,92,73,79,70,23,80,52,89,31,100,95,100,11,67,78,100,75,88,61,-1,92,50,71,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,60,33,85,48,73,56,63,68,86,20,52,54,82,64,72,64,26,81,52,76,47,74,81,95,19,49,49,89,79,78,59,10,67,49,69,63,58,73,73,35,74,58,79,73,62,61,26,81,49,73,50,59,73,91,17,51,58,83,70,78,"WOODVILLE ISD",61,27,87,47,75,47,70,73,93,13,47,57,85,73,77,64,39,60,55,73,74,65,85,88,28,53,48,91,60,71,49,-1,-1,45,53,50,60,-1,-1,-1,-1,-1,-1,80,60
"'229904",71,.,-1,56,82,-1,-1,.,.,.,.,-1,-1,70,60,76,-1,-1,60,91,50,83,-1,-1,-1,-1,-1,-1,-1,-1,75,-1,-1,-1,-1,.,.,-1,-1,.,.,.,.,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,69,68,65,65,74,49,67,56,82,71,58,59,81,86,87,-1,-1,.,-1,-1,.,.,.,.,.,.,.,.,-1,-1,66,60,68,62,70,47,65,64,82,72,42,55,75,81,86,71,72,79,65,77,39,63,56,87,73,52,60,85,88,90,68,70,75,59,76,50,75,58,75,-1,-1,40,100,88,81,64,-1,-1,-1,-1,-1,-1,.,.,-1,-1,.,.,.,.,68,65,54,65,71,57,70,56,77,69,63,58,77,84,84,65,58,61,60,70,42,55,61,79,68,62,48,71,84,87,55,40,30,50,59,58,58,58,75,57,50,32,59,60,73,69,68,63,66,73,49,64,57,82,73,60,61,80,87,88,"WARREN ISD",70,74,63,67,73,51,62,55,82,75,63,56,82,88,87,67,50,69,60,74,46,80,59,82,59,41,66,80,81,85,68,-1,-1,54,80,33,83,-1,-1,-1,-1,-1,-1,.,.
"'229905",100,.,-1,-1,-1,.,.,-1,-1,.,.,.,.,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,80,50,76,76,84,85,90,98,93,88,60,52,87,80,96,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,79,60,78,76,82,75,89,97,90,91,57,50,81,73,94,79,39,75,77,81,88,84,100,96,84,53,67,85,64,100,85,-1,-1,100,73,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,-1,-1,.,.,.,.,.,.,.,.,-1,-1,81,63,77,75,87,81,100,93,86,94,72,38,89,88,94,82,60,88,77,87,77,95,100,100,88,57,43,88,86,95,72,-1,-1,59,85,-1,-1,-1,-1,-1,-1,17,79,83,86,80,47,79,74,85,84,91,97,97,87,64,50,86,82,95,"SPURGER ISD",79,43,80,73,84,91,88,100,91,94,63,41,89,78,94,83,-1,71,82,83,75,94,94,94,75,56,75,81,86,100,100,.,.,-1,-1,-1,-1,.,.,.,.,.,.,-1,-1
"'229906",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,60,.,.,60,60,-1,-1,-1,-1,-1,-1,.,.,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,70,71,86,66,74,58,46,58,69,46,54,75,94,79,88,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,67,.,.,67,67,30,30,58,50,50,50,86,91,100,100,70,.,.,64,76,64,50,60,70,40,60,69,100,83,100,-1,.,.,-1,-1,.,.,.,.,.,.,.,.,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,70,.,.,68,72,50,42,-1,-1,50,50,80,90,94,100,69,.,.,68,71,33,50,58,50,64,57,85,92,-1,-1,50,.,.,67,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,70,.,.,66,75,54,50,63,67,50,58,75,94,90,100,"CHESTER ISD",72,71,86,67,78,63,63,63,75,55,60,77,100,64,71,66,-1,-1,64,68,50,20,50,60,-1,-1,-1,-1,90,100,59,-1,-1,30,83,-1,-1,-1,-1,.,.,-1,-1,.,.
"'230901",75,-1,-1,81,69,60,50,-1,-1,-1,-1,-1,-1,-1,-1,73,-1,-1,71,75,50,80,-1,-1,80,20,80,100,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,72,58,76,66,78,55,68,92,95,50,59,82,95,66,76,58,58,-1,50,67,-1,-1,-1,-1,-1,-1,.,-1,33,80,71,61,70,66,76,51,67,89,97,58,55,83,96,63,75,71,56,79,63,80,43,68,96,96,40,60,79,95,69,80,73,44,-1,67,79,43,64,100,100,-1,-1,-1,100,100,-1,-1,-1,.,-1,-1,.,.,.,.,.,.,.,.,.,-1,72,59,72,69,76,65,69,87,95,63,58,86,94,63,73,68,30,-1,63,72,55,59,91,91,56,56,83,100,72,64,69,44,-1,62,78,60,60,78,78,43,64,80,100,69,88,73,60,75,66,79,60,64,92,97,45,71,82,92,66,78,"BIG SANDY ISD",73,61,79,65,81,55,63,91,96,48,70,83,97,63,83,69,50,68,68,71,54,83,94,94,54,29,81,88,75,62,86,-1,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.
"'230902",74,66,58,69,79,67,79,80,95,59,71,70,95,76,73,74,75,82,67,82,100,71,77,100,42,66,62,100,73,85,83,.,-1,-1,90,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,76,76,70,72,80,75,78,85,93,51,62,70,94,78,85,78,78,72,75,82,75,75,100,96,42,65,79,96,74,92,76,76,69,72,80,74,78,85,93,50,61,68,93,78,85,78,81,69,76,81,76,79,84,94,54,59,72,95,85,90,75,78,65,72,78,66,76,86,93,62,64,68,92,71,79,85,-1,-1,83,86,-1,-1,.,.,-1,-1,.,.,-1,-1,75,71,71,69,80,73,77,86,93,49,63,69,93,72,81,75,67,69,70,80,70,78,85,92,55,62,64,93,78,83,68,48,72,61,75,55,83,88,74,60,67,48,80,73,73,76,75,70,72,80,75,80,84,92,50,59,70,93,82,87,"GILMER ISD",77,75,72,73,81,78,76,84,94,53,64,72,95,78,87,73,79,64,69,77,69,82,90,92,47,58,64,91,77,81,84,-1,.,75,94,90,100,80,100,-1,-1,-1,-1,-1,-1
"'230903",63,-1,-1,47,80,80,100,50,60,50,56,0,80,64,100,71,-1,-1,64,77,-1,-1,.,.,-1,60,-1,-1,-1,-1,-1,.,.,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,68,70,78,58,78,73,70,67,79,38,57,41,91,53,92,50,-1,-1,50,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,69,62,79,56,80,68,70,64,82,43,47,28,94,55,95,70,64,90,59,80,74,67,75,93,30,45,41,92,65,98,66,75,78,55,77,82,82,50,63,40,57,14,88,63,94,-1,.,.,-1,-1,-1,-1,.,.,.,.,.,.,.,.,67,79,70,56,77,71,76,62,69,50,71,41,90,36,84,65,57,72,54,75,70,65,65,76,45,58,18,82,56,94,49,50,17,37,61,7,29,71,67,-1,-1,0,71,36,91,70,69,80,60,80,67,66,69,84,44,65,40,95,52,91,"ORE CITY ISD",70,71,76,61,79,81,73,69,79,46,56,36,94,54,93,64,63,84,49,77,46,63,65,81,11,58,50,83,43,88,60,40,-1,50,73,-1,-1,.,.,-1,-1,40,70,.,.
"'230904",80,-1,.,-1,-1,.,.,-1,-1,-1,-1,.,.,.,.,89,.,-1,-1,80,-1,-1,-1,-1,-1,-1,.,.,.,.,88,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,71,60,73,67,76,70,65,93,92,57,57,63,79,59,81,64,-1,.,50,80,.,.,.,.,.,.,-1,-1,-1,-1,71,64,78,65,77,70,70,90,100,60,60,63,75,50,78,74,70,83,68,82,67,75,90,89,-1,-1,50,94,64,79,62,-1,-1,62,63,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,67,50,67,65,70,75,50,-1,-1,60,60,75,65,50,85,71,55,61,68,74,57,64,100,100,.,.,71,79,67,70,70,-1,.,64,78,.,.,-1,-1,.,.,-1,-1,-1,80,73,62,71,67,79,65,69,100,100,-1,-1,66,88,63,76,"UNION HILL ISD",69,58,75,67,72,65,59,100,89,-1,-1,63,73,57,78,76,63,70,66,87,-1,-1,80,-1,-1,-1,-1,-1,63,88,58,.,.,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1
"'230905",74,-1,-1,67,82,38,81,92,80,69,63,79,100,83,83,88,.,-1,-1,80,.,.,-1,-1,.,.,-1,-1,-1,-1,-1,.,.,-1,-1,.,.,-1,-1,.,.,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,72,59,73,63,82,49,81,74,92,44,76,66,89,85,78,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,71,62,72,61,80,48,82,78,86,48,71,62,89,73,77,75,66,76,64,86,46,79,77,100,41,83,64,95,90,81,76,71,92,67,85,47,83,65,88,53,74,73,93,88,85,-1,.,.,-1,-1,.,.,-1,-1,-1,-1,.,.,.,.,70,55,71,62,77,53,82,71,84,46,70,67,82,81,75,67,24,68,55,79,55,75,71,93,48,84,52,78,77,75,56,-1,25,52,61,-1,-1,80,80,43,83,67,83,40,60,71,55,70,61,81,50,80,76,93,40,77,62,87,84,74,"HARMONY ISD",72,65,71,62,82,46,86,71,95,44,75,62,88,85,81,73,32,83,65,80,56,70,81,87,44,81,78,92,87,67,67,-1,.,58,-1,-1,-1,-1,-1,.,.,.,.,.,.
"'230906",67,-1,-1,60,73,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,70,-1,-1,63,77,-1,-1,72,100,25,56,80,100,81,81,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,71,63,73,63,78,66,75,88,91,25,59,73,86,72,84,61,43,40,46,76,50,100,100,80,17,58,50,83,29,93,67,55,73,58,75,59,78,87,85,26,55,65,88,61,83,69,62,76,60,79,58,69,91,95,21,61,68,88,71,89,69,-1,65,60,75,-1,-1,89,89,32,77,75,75,61,85,75,.,.,-1,-1,-1,-1,-1,-1,-1,-1,.,.,-1,-1,72,64,71,66,77,73,81,85,88,29,56,76,86,72,79,72,48,60,65,79,83,94,84,92,29,59,67,86,71,81,76,-1,-1,70,81,-1,-1,83,83,-1,-1,-1,-1,77,83,72,66,79,65,78,70,76,88,91,25,56,75,87,78,83,"NEW DIANA ISD",70,64,69,64,77,69,76,90,91,26,62,74,83,70,80,71,61,83,60,80,59,72,79,90,24,48,70,95,76,93,44,-1,-1,-1,-1,.,.,.,.,-1,-1,.,.,-1,-1
"'230908",100,.,-1,100,100,-1,-1,-1,-1,.,.,-1,-1,-1,-1,71,-1,-1,67,75,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,79,79,72,77,81,74,74,77,92,65,81,76,91,91,76,-1,.,.,-1,-1,.,.,.,.,-1,-1,.,.,.,.,81,77,56,80,83,75,80,83,100,73,83,74,91,94,79,84,86,77,81,87,81,90,86,98,59,74,80,100,98,82,88,-1,86,85,89,90,100,-1,-1,-1,-1,94,88,100,92,-1,.,-1,-1,-1,.,.,.,.,.,.,.,.,-1,-1,75,73,68,73,76,69,61,69,87,71,90,70,82,86,72,75,68,71,71,79,67,64,76,92,61,78,53,91,90,73,60,-1,-1,64,57,80,40,-1,-1,-1,-1,-1,-1,-1,-1,78,80,69,76,80,72,71,77,91,63,84,74,92,90,76,"UNION GROVE ISD",81,83,75,80,82,81,74,78,93,64,81,76,91,97,80,71,68,56,66,78,50,73,75,89,67,83,73,92,50,50,-1,-1,.,-1,-1,-1,-1,.,.,.,.,.,.,.,.
"'231901",55,-1,-1,63,46,-1,-1,-1,-1,-1,-1,-1,-1,.,.,67,.,.,-1,-1,.,.,-1,-1,-1,-1,.,.,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,75,56,78,67,82,73,81,63,76,68,73,53,94,91,90,89,.,-1,-1,100,-1,-1,.,.,-1,-1,.,.,.,.,77,56,78,71,82,74,82,66,75,73,79,61,91,87,86,77,53,82,69,85,69,88,91,93,63,66,50,93,85,88,73,50,80,66,82,74,79,61,71,69,71,50,92,88,93,-1,.,.,-1,-1,.,.,.,.,-1,-1,.,.,.,.,72,59,75,65,80,77,73,32,57,72,81,56,95,100,92,72,46,88,63,81,66,78,61,68,69,70,53,94,89,90,56,20,-1,50,62,-1,-1,-1,-1,-1,-1,60,60,-1,-1,83,79,-1,77,90,-1,-1,64,86,-1,-1,70,100,100,92,"MCCAMEY ISD",75,50,83,67,83,76,87,64,73,69,72,56,94,94,87,74,79,-1,67,81,67,71,63,86,65,75,43,94,83,100,-1,.,.,-1,-1,.,.,-1,-1,.,.,-1,-1,.,.
"'231902",65,-1,-1,79,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,.,.,-1,-1,-1,-1,.,.,-1,-1,.,.,-1,-1,-1,.,.,-1,-1,.,.,.,.,.,.,.,.,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,72,85,67,76,68,71,79,88,85,60,40,53,72,96,72,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,68,88,70,71,66,70,90,75,75,59,45,-1,-1,100,67,72,80,86,67,77,55,80,86,86,44,61,39,67,100,89,75,85,67,75,74,64,86,78,89,75,50,25,75,100,80,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,71,93,55,83,61,86,77,88,85,68,29,71,79,93,61,69,92,50,75,63,63,88,82,82,73,32,33,67,92,62,46,-1,-1,55,38,.,.,-1,-1,-1,-1,-1,-1,-1,-1,68,86,67,75,61,73,73,95,82,50,32,70,70,91,59,"RANKIN ISD",70,69,71,73,68,72,81,88,81,59,34,50,71,93,71,75,100,58,82,67,70,70,-1,-1,60,50,-1,-1,100,72,80,-1,.,-1,-1,-1,-1,.,.,-1,-1,.,.,.,.
"'232901",75,-1,.,70,80,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,.,.,-1,-1,.,.,.,.,-1,-1,.,.,.,.,100,.,.,100,100,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,80,80,73,79,80,63,74,91,93,94,72,62,96,-1,73,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,75,68,-1,67,82,43,79,80,100,82,77,-1,-1,-1,77,82,80,90,80,85,70,73,88,92,93,82,70,100,.,75,78,79,71,73,83,53,77,96,100,88,76,50,93,.,79,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,77,81,63,79,76,50,75,93,93,94,64,50,90,-1,71,72,50,83,69,75,-1,-1,-1,-1,94,88,-1,-1,-1,56,67,33,-1,68,67,-1,-1,.,.,100,67,-1,-1,-1,43,81,83,-1,86,75,79,64,83,83,100,65,78,100,-1,61,"KNIPPA ISD",80,83,73,79,81,56,68,93,95,92,80,61,94,-1,75,79,71,.,80,77,83,92,83,83,100,43,64,100,.,-1,79,-1,.,75,83,-1,-1,-1,-1,.,.,-1,-1,.,-1
"'232902",75,-1,.,81,67,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,83,.,-1,-1,-1,-1,-1,.,.,.,.,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,77,57,83,74,81,89,80,93,90,74,67,48,81,80,82,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,79,45,80,78,80,89,80,93,90,82,68,47,79,87,82,79,50,94,75,84,100,69,100,89,73,73,50,89,70,97,77,61,83,76,79,88,80,95,89,74,59,50,78,84,79,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,76,67,78,73,78,78,91,88,92,75,60,48,78,89,71,74,29,100,67,80,-1,-1,83,83,77,70,55,80,77,79,77,-1,-1,83,71,80,70,100,78,-1,-1,-1,-1,67,67,77,-1,-1,64,90,-1,-1,-1,-1,-1,-1,50,90,60,100,"SABINAL ISD",76,57,80,75,77,92,66,96,93,68,68,55,80,80,78,80,58,-1,72,88,85,100,86,86,86,64,33,83,80,91,80,-1,.,63,100,-1,-1,-1,-1,.,.,-1,-1,-1,-1
