DISTRICT,DD008AMA1222R,DD008AMA1322R,DD008AMA1S22R,DD008ARE1222R,DD008ARE1322R,DD008ARE1S22R,DD008ASC1222R,DD008ASC1322R,DD008ASC1S22R,DD008ASS1222R,DD008ASS1322R,DD008ASS1S22R,DD208AMA1222R,DD208AMA1322R,DD208AMA1S22R,DD208ARE1222R,DD208ARE1322R,DD208ARE1S22R,DD208ASC1222R,DD208ASC1322R,DD208ASC1S22R,DD208ASS1222R,DD208ASS1322R,DD208ASS1S22R,DD308AMA1222R,DD308AMA1322R,DD308AMA1S22R,DD308ARE1222R,DD308ARE1322R,DD308ARE1S22R,DD308ASC1222R,DD308ASC1322R,DD308ASC1S22R,DD308ASS1222R,DD308ASS1322R,DD308ASS1S22R,DD408AMA1222R,DD408AMA1322R,DD408AMA1S22R,DD408ARE1222R,DD408ARE1322R,DD408ARE1S22R,DD408ASC1222R,DD408ASC1322R,DD408ASC1S22R,DD408ASS1222R,DD408ASS1322R,DD408ASS1S22R,DDA08AMA1222R,DDA08AMA1322R,DDA08AMA1S22R,DDA08ARE1222R,DDA08ARE1322R,DDA08ARE1S22R,DDA08ASC1222R,DDA08ASC1322R,DDA08ASC1S22R,DDA08ASS1222R,DDA08ASS1322R,DDA08ASS1S22R,DDB08AMA1222R,DDB08AMA1322R,DDB08AMA1S22R,DDB08ARE1222R,DDB08ARE1322R,DDB08ARE1S22R,DDB08ASC1222R,DDB08ASC1322R,DDB08ASC1S22R,DDB08ASS1222R,DDB08ASS1322R,DDB08ASS1S22R,DDE08AMA1222R,DDE08AMA1322R,DDE08AMA1S22R,DDE08ARE1222R,DDE08ARE1322R,DDE08ARE1S22R,DDE08ASC1222R,DDE08ASC1322R,DDE08ASC1S22R,DDE08ASS1222R,DDE08ASS1322R,DDE08ASS1S22R,DDF08AMA1222R,DDF08AMA1322R,DDF08AMA1S22R,DDF08ARE1222R,DDF08ARE1322R,DDF08ARE1S22R,DDF08ASC1222R,DDF08ASC1322R,DDF08ASC1S22R,DDF08ASS1222R,DDF08ASS1322R,DDF08ASS1S22R,DDH08AMA1222R,DDH08AMA1322R,DDH08AMA1S22R,DDH08ARE1222R,DDH08ARE1322R,DDH08ARE1S22R,DDH08ASC1222R,DDH08ASC1322R,DDH08ASC1S22R,DDH08ASS1222R,DDH08ASS1322R,DDH08ASS1S22R,DDI08AMA1222R,DDI08AMA1322R,DDI08AMA1S22R,DDI08ARE1222R,DDI08ARE1322R,DDI08ARE1S22R,DDI08ASC1222R,DDI08ASC1322R,DDI08ASC1S22R,DDI08ASS1222R,DDI08ASS1322R,DDI08ASS1S22R,DDL08AMA1222R,DDL08AMA1322R,DDL08AMA1S22R,DDL08ARE1222R,DDL08ARE1322R,DDL08ARE1S22R,DDL08ASC1222R,DDL08ASC1322R,DDL08ASC1S22R,DDL08ASS1222R,DDL08ASS1322R,DDL08ASS1S22R,DDM08AMA1222R,DDM08AMA1322R,DDM08AMA1S22R,DDM08ARE1222R,DDM08ARE1322R,DDM08ARE1S22R,DDM08ASC1222R,DDM08ASC1322R,DDM08ASC1S22R,DDM08ASS1222R,DDM08ASS1322R,DDM08ASS1S22R,DDR08AMA1222R,DDR08AMA1322R,DDR08AMA1S22R,DDR08ARE1222R,DDR08ARE1322R,DDR08ARE1S22R,DDR08ASC1222R,DDR08ASC1322R,DDR08ASC1S22R,DDR08ASS1222R,DDR08ASS1322R,DDR08ASS1S22R,DDS08AMA1222R,DDS08AMA1322R,DDS08AMA1S22R,DDS08ARE1222R,DDS08ARE1322R,DDS08ARE1S22R,DDS08ASC1222R,DDS08ASC1322R,DDS08ASC1S22R,DDS08ASS1222R,DDS08ASS1322R,DDS08ASS1S22R,DDW08AMA1222R,DDW08AMA1322R,DDW08AMA1S22R,DDW08ARE1222R,DDW08ARE1322R,DDW08ARE1S22R,DDW08ASC1222R,DDW08ASC1322R,DDW08ASC1S22R,DDW08ASS1222R,DDW08ASS1322R,DDW08ASS1S22R,DISTNAME,DNC08AMA1222R,DNC08AMA1322R,DNC08AMA1S22R,DNC08ARE1222R,DNC08ARE1322R,DNC08ARE1S22R,DNC08ASC1222R,DNC08ASC1322R,DNC08ASC1S22R,DNC08ASS1222R,DNC08ASS1322R,DNC08ASS1S22R,DNM08AMA1222R,DNM08AMA1322R,DNM08AMA1S22R,DNM08ARE1222R,DNM08ARE1322R,DNM08ARE1S22R,DNM08ASC1222R,DNM08ASC1322R,DNM08ASC1S22R,DNM08ASS1222R,DNM08ASS1322R,DNM08ASS1S22R,DNS08AMA1222R,DNS08AMA1322R,DNS08AMA1S22R,DNS08ARE1222R,DNS08ARE1322R,DNS08ARE1S22R,DNS08ASC1222R,DNS08ASC1322R,DNS08ASC1S22R,DNS08ASS1222R,DNS08ASS1322R,DNS08ASS1S22R
"'180901",.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,71,21,79,64,29,86,79,64,93,57,21,86,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,67,17,75,58,17,83,75,58,92,50,8,83,83,33,83,67,50,100,67,67,100,50,33,83,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,63,13,75,63,13,75,88,63,88,63,13,88,67,17,75,58,17,83,75,58,92,50,8,83,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,71,29,71,86,57,86,100,86,100,57,43,100,"BOYS RANCH ISD",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,73,18,82,55,18,82,73,55,91,64,18,82,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'180902",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,75,42,92,79,33,96,50,38,88,25,17,71,.,.,.,.,.,.,.,.,.,.,.,.,64,27,82,64,18,91,27,9,73,9,0,55,88,63,100,88,50,100,50,38,100,13,0,75,43,29,86,57,29,86,43,14,71,0,0,57,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,69,31,88,75,25,94,50,38,81,31,25,69,50,10,80,60,10,90,20,0,70,0,0,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,88,47,94,88,35,100,53,47,94,35,24,76,"VEGA ISD",73,53,87,80,27,93,67,47,87,27,13,73,78,22,100,78,44,100,22,22,89,22,22,67,.,.,.,.,.,.,.,.,.,.,.,.
"'180903",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,50,75,17,100,42,0,75,25,0,83,.,.,.,.,.,.,.,.,.,.,.,.,0,0,38,75,25,100,25,0,63,25,0,75,0,0,29,71,14,100,29,0,57,14,0,86,0,0,50,75,13,100,38,0,88,25,0,88,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,80,80,20,100,60,0,100,40,0,80,0,0,40,70,20,100,30,0,70,20,0,80,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"ADRIAN ISD",0,0,33,83,33,100,33,0,67,33,0,100,0,0,67,67,0,100,50,0,83,17,0,67,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'180904",.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,38,24,76,43,19,71,24,5,62,5,0,33,.,.,.,.,.,.,.,.,.,.,.,.,50,17,83,67,0,100,33,0,50,17,0,33,55,36,82,64,36,91,36,9,73,9,0,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,20,10,70,20,0,50,10,0,50,0,0,40,17,0,67,25,0,67,8,0,42,0,0,17,0,0,60,20,0,40,0,0,20,0,0,0,42,26,74,42,21,74,26,5,63,5,0,32,"WILDORADO ISD",36,18,82,64,27,73,27,9,73,0,0,27,40,30,70,20,10,70,20,0,50,10,0,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'181901",0,0,50,31,13,56,6,0,65,0,0,41,40,20,80,57,57,86,57,29,86,43,43,71,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,34,9,72,59,38,84,37,13,80,26,16,63,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,2,65,46,26,77,25,4,68,19,12,51,33,7,73,63,44,85,32,15,80,23,15,61,8,6,56,50,25,75,17,8,73,13,10,58,.,.,.,.,.,.,.,.,.,.,.,.,0,0,42,17,8,42,0,0,54,0,0,31,36,11,72,56,33,83,42,10,81,30,16,67,9,1,51,38,19,73,8,0,68,6,2,43,7,0,29,36,21,43,7,0,36,7,0,36,40,8,76,63,41,86,42,14,83,29,16,65,"BRIDGE CITY ISD",38,11,74,64,41,87,40,14,84,26,16,66,22,3,67,44,29,73,27,7,68,27,14,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'181905",20,0,100,0,0,100,20,0,100,0,0,40,13,0,38,56,44,78,33,22,56,33,22,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,21,1,65,54,35,85,48,19,84,14,5,43,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,2,54,48,31,72,35,17,72,15,2,41,21,1,69,56,36,90,40,14,84,4,3,29,31,0,92,71,43,100,57,29,93,14,0,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,0,100,0,0,100,20,0,100,0,0,40,21,0,61,52,33,81,55,23,84,23,8,56,15,0,61,38,23,77,32,6,77,11,4,31,7,0,21,14,7,29,14,7,36,14,7,14,21,1,63,53,32,83,48,17,85,13,5,42,"ORANGEFIELD ISD",22,1,69,55,36,86,50,19,86,16,7,46,17,0,51,49,30,81,41,19,78,8,0,32,.,.,.,.,.,.,.,.,.,.,.,.
"'181906",30,30,80,30,20,30,30,30,40,20,20,40,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,34,11,75,44,20,82,17,6,53,13,8,39,29,14,57,44,25,94,25,19,63,19,6,44,54,38,85,38,15,77,38,23,62,38,23,38,32,9,78,49,25,90,8,1,47,11,4,35,-1,-1,-1,75,50,75,75,38,75,50,38,75,.,.,.,.,.,.,.,.,.,.,.,.,30,30,80,30,20,30,30,30,40,20,20,40,35,11,72,42,17,76,25,11,57,15,11,43,50,50,70,50,20,80,50,30,50,50,30,50,100,100,100,100,40,100,100,60,100,100,60,100,-1,-1,-1,83,50,100,83,33,100,50,33,67,"WEST ORANGE-COVE CISD",36,8,82,48,25,85,20,7,58,15,9,43,30,15,62,38,13,75,13,5,43,11,5,32,0,0,21,7,0,33,7,7,13,0,0,13
"'181907",0,0,60,20,20,80,0,0,60,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,23,3,67,48,28,74,41,18,76,29,17,58,.,.,.,.,.,.,.,.,.,.,.,.,20,3,61,41,21,69,35,17,69,24,16,52,23,3,72,56,35,81,37,17,76,21,11,51,24,0,71,52,29,81,48,29,81,38,24,57,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,3,63,42,21,68,44,20,75,36,22,63,19,2,62,35,16,64,27,8,66,17,10,43,11,7,28,17,2,30,17,9,33,17,9,26,23,3,68,48,27,73,40,18,75,28,16,58,"VIDOR ISD",26,4,69,51,30,75,45,20,78,32,20,60,13,0,63,36,19,69,24,10,64,16,7,48,-1,-1,-1,60,60,100,60,20,80,60,60,80
"'181908",11,0,44,36,9,45,27,9,45,9,9,36,40,10,70,38,38,63,25,0,50,25,13,50,-1,-1,-1,83,17,100,50,17,67,33,17,83,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36,12,73,49,29,80,34,11,72,16,6,48,11,11,72,33,11,72,0,0,33,0,0,22,29,10,68,41,23,72,30,3,66,10,3,38,35,11,77,60,36,89,34,11,75,12,4,46,39,16,71,45,21,66,24,3,69,14,3,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,29,0,0,14,0,0,29,0,0,14,37,13,69,38,22,70,34,11,69,21,9,51,13,2,55,29,9,66,13,3,55,5,0,25,13,3,28,10,3,39,13,0,29,6,0,16,39,10,73,51,33,85,40,14,79,18,7,52,"LITTLE CYPRESS-MAURICEVILLE CISD",38,14,76,53,30,81,35,12,75,16,7,52,32,6,64,34,24,78,30,6,62,16,6,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'182901",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,43,24,76,43,33,90,33,19,57,19,14,62,.,.,.,.,.,.,.,.,.,.,.,.,44,0,67,44,22,78,11,0,44,0,0,56,40,0,60,60,20,100,20,0,40,0,0,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,31,81,38,38,88,38,25,63,25,19,63,22,0,67,22,11,89,11,0,33,0,0,22,.,.,.,.,.,.,.,.,.,.,.,.,47,29,82,47,41,88,41,24,65,24,18,71,"GORDON ISD",58,33,92,50,50,92,50,25,75,33,25,58,22,11,56,33,11,89,11,11,33,0,0,67,.,.,.,.,.,.,.,.,.,.,.,.
"'182902",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,15,8,54,38,19,73,42,23,81,23,8,38,.,.,.,.,.,.,.,.,.,.,.,.,15,8,46,15,8,69,38,15,85,23,8,31,0,0,57,36,14,79,36,7,86,7,0,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,17,50,42,25,67,50,42,75,42,17,50,0,0,29,7,0,50,21,7,64,14,0,21,20,20,20,20,0,20,20,20,40,20,0,20,17,9,52,39,17,74,39,22,83,22,9,39,"GRAFORD ISD",17,8,54,38,21,71,46,25,79,21,8,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.
"'182903",33,5,71,32,18,74,10,5,53,15,0,30,50,0,63,60,20,60,0,0,20,0,0,40,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,34,6,76,42,22,79,32,13,68,28,14,54,11,0,78,50,25,88,44,11,89,11,11,78,32,5,73,41,22,79,23,11,65,24,11,50,34,5,75,48,27,79,26,9,66,22,9,51,34,6,69,34,21,79,24,8,60,28,10,46,.,.,.,.,.,.,.,.,.,.,.,.,10,0,55,19,5,52,5,5,33,5,0,14,34,7,78,37,18,78,37,16,70,33,18,56,15,1,66,31,13,75,16,7,55,11,5,38,27,14,41,32,9,41,27,23,36,27,14,36,35,7,84,49,24,78,40,18,76,29,17,59,"MINERAL WELLS ISD",35,5,78,41,23,81,32,13,69,27,13,53,34,10,71,44,19,73,31,12,64,29,17,57,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'182904",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,26,0,84,68,60,96,48,36,96,20,16,68,.,.,.,.,.,.,.,.,.,.,.,.,36,0,73,54,46,92,38,23,92,8,8,54,10,0,70,79,71,100,43,36,100,7,0,50,17,0,50,43,29,100,29,14,100,0,0,43,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,0,100,55,45,91,55,36,91,36,36,91,33,0,78,22,22,89,22,11,89,11,11,56,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,31,0,100,78,72,94,56,44,94,28,22,78,"SANTO ISD",33,0,92,75,63,100,50,38,100,25,25,75,14,0,71,56,56,89,44,33,89,11,0,56,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'182905",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,20,7,53,27,13,67,33,7,67,13,0,47,.,.,.,.,.,.,.,.,.,.,.,.,0,0,43,14,0,57,29,0,71,0,0,29,40,0,60,60,40,80,60,20,80,40,0,60,0,0,38,0,0,50,13,0,63,0,0,13,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,11,56,11,0,56,22,0,67,0,0,33,0,0,33,0,0,44,11,0,56,0,0,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,17,83,67,33,83,67,17,83,33,0,83,"STRAWN ISD",25,8,58,33,17,67,42,8,75,17,0,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.
"'182906",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"PALO PINTO ISD",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'183801",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,22,0,50,44,28,83,11,0,61,17,6,56,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,0,40,30,10,80,0,0,40,10,0,40,40,0,50,60,50,90,20,0,70,20,10,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,50,25,0,75,0,0,50,13,0,50,8,0,33,17,8,75,0,0,42,0,0,33,.,.,.,.,.,.,.,.,.,.,.,.,33,0,33,33,33,78,22,0,33,11,11,44,"PANOLA CHARTER SCHOOL",.,.,.,.,.,.,.,.,.,.,.,.,22,0,50,44,28,83,11,0,61,17,6,56,.,.,.,.,.,.,.,.,.,.,.,.
"'183901",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,58,15,94,60,43,91,72,32,96,17,9,53,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,67,33,100,69,56,94,81,44,94,6,6,63,79,14,93,71,57,100,67,38,95,14,5,48,-1,-1,-1,50,33,100,50,33,83,17,17,33,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,42,16,95,50,31,85,77,27,96,19,12,58,-1,-1,-1,80,40,80,80,40,80,40,40,60,44,11,89,44,11,89,44,33,100,33,22,56,56,11,96,62,46,90,74,33,97,18,8,56,"BECKVILLE ISD",57,13,96,67,44,94,81,33,97,22,11,58,60,20,90,36,36,82,45,27,91,0,0,36,.,.,.,.,.,.,.,.,.,.,.,.
"'183902",32,4,72,36,8,76,24,4,68,4,4,44,40,0,40,20,0,40,40,40,40,40,20,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,50,20,77,60,40,87,48,23,79,26,18,62,23,9,51,29,11,71,29,6,57,14,6,29,38,10,70,45,26,79,32,13,70,14,8,48,50,17,77,59,38,89,39,20,77,21,12,54,48,12,80,52,28,86,38,14,78,16,12,62,.,.,.,.,.,.,.,.,.,.,.,.,32,4,72,36,8,76,24,4,68,4,4,44,52,24,77,61,41,84,58,26,80,32,25,70,25,6,61,34,17,75,18,4,64,6,5,38,4,4,13,8,4,50,8,0,13,4,4,17,60,28,85,75,55,93,58,31,87,34,25,72,"CARTHAGE ISD",53,25,78,60,40,86,50,27,80,29,21,63,43,4,71,59,37,88,41,10,76,17,10,56,0,0,40,0,0,80,0,0,40,-1,-1,-1
"'183904",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,52,5,76,68,39,84,68,35,90,16,10,71,.,.,.,.,.,.,.,.,.,.,.,.,40,0,70,54,23,77,54,23,85,23,8,69,50,0,63,73,45,82,55,18,91,0,0,45,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,8,85,65,35,85,75,45,90,25,15,85,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,53,6,71,70,41,85,74,37,89,19,11,70,"GARY ISD",53,0,76,76,44,84,68,36,92,20,12,68,-1,-1,-1,33,17,83,67,33,83,0,0,83,.,.,.,.,.,.,.,.,.,.,.,.
"'184801",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"CROSSTIMBERS ACADEMY",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'184901",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,50,6,82,59,45,82,59,31,84,41,14,61,.,.,.,.,.,.,.,.,.,.,.,.,41,9,73,50,45,75,45,30,80,35,20,50,62,7,93,70,61,87,65,30,83,35,4,65,67,0,100,50,50,100,88,38,100,50,38,75,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,5,67,50,31,77,54,31,85,46,23,58,19,0,65,30,30,67,37,15,70,19,4,44,0,0,11,0,0,11,0,0,22,0,0,0,50,7,79,62,46,77,54,31,82,41,10,62,"POOLVILLE ISD",46,4,92,64,39,89,64,21,86,39,14,61,54,8,71,52,52,71,52,43,81,43,14,62,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'184902",24,0,65,53,12,82,24,12,76,12,0,53,50,13,75,50,38,63,63,25,88,50,38,63,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,7,70,61,35,86,52,25,81,33,19,69,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26,6,60,54,29,78,38,19,71,22,12,58,35,7,71,67,43,87,50,23,80,24,13,64,31,10,66,63,28,87,48,33,82,33,18,69,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,0,65,53,12,82,24,12,76,12,0,53,34,7,70,57,27,85,54,28,82,41,23,74,19,1,59,43,13,78,26,9,70,13,4,53,21,7,29,28,19,42,26,12,35,16,9,33,36,6,73,62,37,86,53,23,82,32,18,70,"SPRINGTOWN ISD",37,8,74,66,38,89,54,28,84,33,21,70,31,6,65,54,29,81,48,20,77,33,16,69,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'184903",15,0,47,33,16,64,16,5,44,14,7,34,50,0,75,79,53,89,53,37,95,47,32,89,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,27,5,65,59,39,83,44,21,74,37,20,67,0,0,25,20,13,53,13,0,33,7,0,33,22,3,58,47,28,75,33,14,61,26,14,54,29,4,65,68,49,87,45,21,75,35,18,69,20,4,59,49,29,77,34,12,59,27,12,53,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,0,43,24,8,59,9,2,38,8,5,27,25,6,65,50,28,80,43,21,73,40,23,66,15,2,56,37,18,71,21,5,57,16,7,47,21,5,34,23,18,48,18,7,44,16,8,33,31,7,70,64,43,87,50,25,81,42,25,74,"WEATHERFORD ISD",25,4,65,60,39,84,45,22,74,39,21,67,33,8,65,55,37,81,42,16,72,33,19,70,20,0,47,52,40,80,40,16,64,32,24,52
