DISTRICT,DD007AMA1221R,DD007AMA1321R,DD007AMA1S21R,DD007ARE1221R,DD007ARE1321R,DD007ARE1S21R,DD007AWR1221R,DD007AWR1321R,DD007AWR1S21R,DD207AMA1221R,DD207AMA1321R,DD207AMA1S21R,DD207ARE1221R,DD207ARE1321R,DD207ARE1S21R,DD207AWR1221R,DD207AWR1321R,DD207AWR1S21R,DD307AMA1221R,DD307AMA1321R,DD307AMA1S21R,DD307ARE1221R,DD307ARE1321R,DD307ARE1S21R,DD307AWR1221R,DD307AWR1321R,DD307AWR1S21R,DD407AMA1221R,DD407AMA1321R,DD407AMA1S21R,DD407ARE1221R,DD407ARE1321R,DD407ARE1S21R,DD407AWR1221R,DD407AWR1321R,DD407AWR1S21R,DDA07AMA1221R,DDA07AMA1321R,DDA07AMA1S21R,DDA07ARE1221R,DDA07ARE1321R,DDA07ARE1S21R,DDA07AWR1221R,DDA07AWR1321R,DDA07AWR1S21R,DDB07AMA1221R,DDB07AMA1321R,DDB07AMA1S21R,DDB07ARE1221R,DDB07ARE1321R,DDB07ARE1S21R,DDB07AWR1221R,DDB07AWR1321R,DDB07AWR1S21R,DDE07AMA1221R,DDE07AMA1321R,DDE07AMA1S21R,DDE07ARE1221R,DDE07ARE1321R,DDE07ARE1S21R,DDE07AWR1221R,DDE07AWR1321R,DDE07AWR1S21R,DDF07AMA1221R,DDF07AMA1321R,DDF07AMA1S21R,DDF07ARE1221R,DDF07ARE1321R,DDF07ARE1S21R,DDF07AWR1221R,DDF07AWR1321R,DDF07AWR1S21R,DDH07AMA1221R,DDH07AMA1321R,DDH07AMA1S21R,DDH07ARE1221R,DDH07ARE1321R,DDH07ARE1S21R,DDH07AWR1221R,DDH07AWR1321R,DDH07AWR1S21R,DDI07AMA1221R,DDI07AMA1321R,DDI07AMA1S21R,DDI07ARE1221R,DDI07ARE1321R,DDI07ARE1S21R,DDI07AWR1221R,DDI07AWR1321R,DDI07AWR1S21R,DDL07AMA1221R,DDL07AMA1321R,DDL07AMA1S21R,DDL07ARE1221R,DDL07ARE1321R,DDL07ARE1S21R,DDL07AWR1221R,DDL07AWR1321R,DDL07AWR1S21R,DDM07AMA1221R,DDM07AMA1321R,DDM07AMA1S21R,DDM07ARE1221R,DDM07ARE1321R,DDM07ARE1S21R,DDM07AWR1221R,DDM07AWR1321R,DDM07AWR1S21R,DDR07AMA1221R,DDR07AMA1321R,DDR07AMA1S21R,DDR07ARE1221R,DDR07ARE1321R,DDR07ARE1S21R,DDR07AWR1221R,DDR07AWR1321R,DDR07AWR1S21R,DDS07AMA1221R,DDS07AMA1321R,DDS07AMA1S21R,DDS07ARE1221R,DDS07ARE1321R,DDS07ARE1S21R,DDS07AWR1221R,DDS07AWR1321R,DDS07AWR1S21R,DDW07AMA1221R,DDW07AMA1321R,DDW07AMA1S21R,DDW07ARE1221R,DDW07ARE1321R,DDW07ARE1S21R,DDW07AWR1221R,DDW07AWR1321R,DDW07AWR1S21R,DISTNAME,DNC07AMA1221R,DNC07AMA1321R,DNC07AMA1S21R,DNC07ARE1221R,DNC07ARE1321R,DNC07ARE1S21R,DNC07AWR1221R,DNC07AWR1321R,DNC07AWR1S21R,DNM07AMA1221R,DNM07AMA1321R,DNM07AMA1S21R,DNM07ARE1221R,DNM07ARE1321R,DNM07ARE1S21R,DNM07AWR1221R,DNM07AWR1321R,DNM07AWR1S21R,DNS07AMA1221R,DNS07AMA1321R,DNS07AMA1S21R,DNS07ARE1221R,DNS07ARE1321R,DNS07ARE1S21R,DNS07AWR1221R,DNS07AWR1321R,DNS07AWR1S21R
"'101902",7,2,33,23,9,50,7,1,31,8,0,19,21,10,55,10,0,35,42,31,78,63,38,85,38,23,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,2,33,27,12,54,11,2,38,6,1,25,23,12,50,11,2,38,8,2,33,26,11,53,11,2,37,7,2,32,31,14,60,14,3,45,8,2,35,27,11,54,11,2,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,24,10,3,34,1,0,14,8,3,34,23,9,47,9,1,31,4,1,24,14,4,40,3,0,22,11,5,18,12,6,21,10,4,17,9,4,30,25,13,48,15,3,38,"ALDINE ISD",8,2,35,28,13,57,12,2,41,7,2,28,24,9,44,8,1,29,8,3,26,20,7,55,8,3,20
"'101903",20,7,51,32,16,58,20,4,49,33,11,67,44,11,78,56,11,89,51,25,78,54,36,76,36,15,68,-1,-1,-1,-1,-1,-1,.,.,.,20,7,50,33,18,60,22,5,52,19,7,45,36,18,63,25,5,56,19,7,49,32,17,59,21,4,51,19,7,48,35,18,63,26,6,58,16,4,48,29,14,56,18,3,47,19,6,50,19,19,50,20,0,47,9,3,37,13,5,40,5,1,27,22,7,52,31,17,57,18,4,47,15,4,46,28,12,57,16,2,48,21,8,32,23,8,32,17,4,25,24,5,55,34,21,64,23,7,61,"ALIEF ISD",23,7,53,36,19,64,24,5,56,14,6,42,26,14,50,15,3,41,26,9,48,29,17,75,11,4,44
"'101905",2,1,28,22,7,52,13,0,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,17,67,33,0,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,31,29,13,57,18,3,49,8,3,34,29,14,53,24,2,48,5,2,29,26,12,54,15,3,44,4,1,34,35,15,63,21,3,58,4,1,30,29,13,57,17,2,48,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,25,14,2,42,7,0,27,5,2,28,24,12,52,15,3,41,1,0,29,23,7,52,14,1,39,11,5,25,11,5,26,10,4,15,11,6,22,28,22,53,18,9,62,"CHANNELVIEW ISD",2,0,33,30,13,60,20,3,53,8,4,28,25,13,50,13,2,40,0,0,50,29,14,71,14,0,29
"'101906",23,5,57,30,9,66,16,0,54,33,13,67,33,20,67,33,7,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,31,11,62,39,18,70,27,5,59,25,9,49,33,21,64,30,7,56,24,8,53,35,14,67,22,4,55,30,13,63,45,20,79,36,7,67,30,10,62,37,15,68,24,1,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,3,51,22,7,59,10,0,44,31,10,61,35,17,62,19,2,52,11,2,39,19,5,50,8,0,38,24,2,43,23,7,33,18,2,30,34,13,66,44,21,74,29,7,61,"CROSBY ISD",33,12,62,42,19,69,29,6,59,24,8,61,31,16,73,20,1,58,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'101907",24,9,54,36,16,68,18,3,52,51,27,74,67,45,85,52,16,76,77,53,92,80,59,93,69,32,90,40,20,80,60,60,80,60,20,60,41,20,69,58,35,81,40,11,72,22,8,52,45,24,72,28,5,62,27,11,57,46,24,74,27,5,63,40,20,68,62,38,86,47,15,80,32,12,63,51,28,78,31,7,67,33,15,61,60,22,78,30,0,61,12,4,35,16,5,42,6,1,25,42,21,69,54,32,77,32,8,66,20,7,49,34,14,66,16,2,51,22,6,43,27,10,44,17,3,32,59,33,85,73,47,90,54,17,85,"CYPRESS-FAIRBANKS ISD",44,23,72,61,37,84,43,13,76,29,11,58,47,27,72,29,6,61,50,29,77,61,38,86,41,9,71
"'101908",34,13,67,47,23,75,28,5,65,50,5,68,60,24,76,48,4,76,-1,-1,-1,100,80,100,70,20,100,.,.,.,.,.,.,.,.,.,39,15,74,54,30,79,36,8,72,19,10,62,38,14,71,23,0,55,30,10,66,46,22,73,26,5,67,40,18,74,57,33,82,46,12,78,34,14,71,49,26,77,30,7,70,.,.,.,.,.,.,.,.,.,28,10,60,31,11,63,12,1,51,38,12,73,50,26,77,25,3,67,21,7,54,27,9,58,10,2,45,20,8,49,25,8,43,14,2,31,47,17,79,61,36,83,43,8,77,"DEER PARK ISD",40,15,76,55,31,81,37,8,73,37,16,67,50,26,73,30,7,69,33,20,67,36,18,73,32,5,55
"'101910",6,2,36,35,16,62,20,3,52,-1,-1,-1,50,25,75,50,0,88,-1,-1,-1,89,56,100,50,13,100,.,.,.,.,.,.,.,.,.,7,1,35,36,17,64,24,5,56,4,0,30,31,13,54,22,4,52,6,1,34,34,16,62,21,3,53,6,1,33,42,21,71,30,7,65,7,1,36,36,18,65,23,5,56,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,1,30,25,8,53,10,0,41,8,1,37,30,14,57,17,3,47,5,1,29,26,11,53,13,2,43,12,4,24,16,7,31,11,2,18,12,0,33,46,25,64,28,3,59,"GALENA PARK ISD",7,1,36,39,19,67,26,6,60,7,2,34,28,12,54,17,2,46,0,0,31,18,6,65,12,0,29
"'101911",24,8,55,26,10,53,15,2,42,33,11,48,48,30,63,39,14,64,74,52,96,81,52,90,73,32,82,-1,-1,-1,-1,-1,-1,-1,-1,-1,32,13,61,35,17,61,25,6,55,24,9,52,27,16,53,18,4,46,26,10,56,29,13,57,20,4,49,33,13,60,39,19,66,31,8,62,31,13,60,34,16,60,23,5,54,60,0,80,-1,-1,-1,-1,-1,-1,11,3,39,12,3,34,5,1,22,31,13,61,30,14,55,19,4,47,11,2,40,13,4,38,6,1,29,13,4,29,13,3,25,8,3,17,38,16,70,40,17,67,34,11,65,"GOOSE CREEK CISD",34,14,64,37,18,64,26,7,58,22,8,50,27,11,51,21,4,42,17,0,50,17,4,54,13,0,46
"'101912",14,5,38,28,13,54,16,3,42,50,38,63,58,42,67,73,36,82,63,40,78,80,61,88,72,41,86,40,20,60,100,40,100,40,40,100,18,6,42,39,21,62,26,8,53,10,2,29,29,14,54,18,3,45,13,4,37,30,14,55,18,3,45,17,6,42,42,23,66,29,10,58,15,5,41,34,17,59,20,4,49,31,31,69,57,36,79,46,8,62,7,2,27,15,5,39,6,1,27,19,7,43,36,20,58,22,7,48,8,2,26,17,6,41,7,1,29,18,7,28,21,10,29,17,7,23,45,18,73,73,50,87,64,29,85,"HOUSTON ISD",19,7,45,42,24,66,28,9,56,12,5,33,27,14,48,18,5,42,11,4,28,28,14,49,19,6,39
"'101913",19,7,56,34,13,66,18,2,48,41,20,63,58,34,82,42,7,70,68,38,93,73,46,90,66,22,89,37,11,58,39,33,61,39,11,61,35,15,67,49,28,75,37,11,68,19,6,47,35,19,62,24,5,55,19,6,52,34,16,64,21,3,53,34,14,67,53,30,78,43,13,75,26,9,62,43,23,73,28,7,61,50,17,100,50,33,100,40,0,100,11,3,44,22,6,53,7,1,33,36,16,66,46,26,72,30,8,62,14,3,49,27,10,59,15,2,47,16,6,29,20,9,36,16,6,28,53,25,82,62,37,84,51,18,83,"HUMBLE ISD",39,18,71,53,31,78,40,12,72,25,8,56,39,20,68,27,6,59,43,20,74,52,33,85,34,17,60
"'101914",29,7,66,64,41,86,51,20,80,34,5,73,72,49,91,57,25,88,61,23,87,90,72,96,86,46,97,-1,-1,-1,67,33,83,20,0,80,33,10,68,71,47,88,59,23,84,18,6,51,60,35,80,44,15,74,21,5,57,54,30,78,40,11,72,33,10,69,73,51,90,65,30,88,25,6,63,59,34,82,45,15,76,0,0,43,62,31,77,42,8,67,19,5,56,38,16,69,21,4,57,32,9,67,68,44,86,52,17,80,19,4,55,39,16,69,23,4,60,23,5,49,31,12,55,20,4,45,45,14,80,77,53,93,66,24,90,"KATY ISD",35,10,71,74,50,90,62,26,87,29,9,63,62,38,83,49,17,76,21,12,69,75,46,92,57,17,86
"'101915",20,7,53,31,14,59,20,3,48,38,18,69,60,37,77,42,12,74,63,36,88,70,46,89,65,28,87,0,0,71,14,14,43,14,0,43,34,15,64,51,29,75,39,11,68,17,6,46,34,17,62,24,5,56,20,7,51,38,19,64,25,6,55,33,14,64,54,32,78,45,15,73,24,8,56,42,21,69,29,6,60,38,25,63,50,50,88,25,13,75,11,2,38,15,5,43,7,0,29,35,15,65,48,27,72,34,9,64,11,2,41,27,11,55,13,1,44,18,5,32,21,8,35,18,3,26,51,23,78,65,41,85,54,18,82,"KLEIN ISD",38,17,68,54,31,77,43,13,71,24,9,55,41,23,68,29,6,62,39,16,63,51,33,75,25,9,70
"'101916",9,2,60,36,25,65,34,3,64,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,2,53,43,23,70,32,7,69,13,0,35,34,14,55,23,7,60,15,3,51,41,22,66,31,6,67,13,2,53,48,26,77,39,11,79,13,1,57,43,24,71,31,4,70,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,3,55,28,18,58,24,3,57,14,2,53,38,20,64,26,3,61,6,1,41,22,11,50,16,1,50,21,10,38,27,14,43,18,6,27,16,4,50,44,23,71,33,10,69,"LA PORTE ISD",14,2,54,44,24,72,32,6,69,12,1,49,39,20,64,30,7,68,22,0,44,45,18,73,27,9,64
"'101917",10,3,37,14,5,39,5,1,25,43,21,54,54,46,77,46,8,62,63,39,86,64,42,85,47,12,80,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,5,48,35,17,62,21,4,53,10,3,33,24,12,46,19,5,43,17,5,46,33,15,60,19,3,51,15,4,47,37,17,65,24,5,59,17,4,48,35,16,62,20,3,53,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,2,36,13,4,38,4,1,25,20,6,49,34,16,58,18,3,48,11,3,37,21,8,48,9,1,36,20,6,30,22,8,32,18,6,25,23,7,55,44,26,66,28,6,55,"PASADENA ISD",19,6,50,38,19,65,23,4,56,12,3,39,25,9,48,13,2,41,18,7,55,48,18,61,16,4,49
"'101919",17,6,42,30,13,53,17,3,43,17,3,36,22,9,47,14,3,50,41,23,75,69,36,82,48,14,79,17,0,50,50,17,83,29,0,100,14,4,39,28,13,51,17,3,46,8,2,27,23,9,44,13,2,41,12,3,37,25,11,49,15,2,43,14,5,39,32,14,57,21,3,53,15,5,43,29,14,54,18,3,46,30,0,65,45,25,50,41,5,64,7,2,27,16,5,38,6,1,25,13,4,38,25,12,46,14,2,39,4,1,23,12,5,33,6,1,26,14,4,21,18,8,25,15,6,18,19,7,53,27,14,59,24,2,55,"SPRING ISD",16,5,42,30,14,54,18,3,48,9,3,32,22,10,46,15,2,40,9,0,36,14,9,41,0,0,25
"'101920",25,11,52,33,16,57,19,3,47,58,35,74,68,40,79,50,17,81,81,61,95,75,56,93,78,43,90,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,24,65,51,30,71,41,15,65,14,6,41,36,21,58,25,8,50,21,8,48,32,17,57,20,3,48,43,23,67,54,32,75,47,18,70,26,10,52,36,18,60,23,5,51,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,6,42,21,8,46,10,1,35,43,24,65,48,29,68,35,13,61,16,6,43,24,9,50,12,2,39,18,5,29,20,8,32,16,2,24,75,47,93,77,51,92,71,31,91,"SPRING BRANCH ISD",47,25,69,53,32,74,44,17,69,31,17,53,42,23,61,30,11,53,62,31,83,58,23,81,44,9,75
"'101921",48,14,79,49,23,79,38,7,72,67,31,84,70,50,85,69,28,83,84,56,100,79,59,96,84,40,94,.,.,.,.,.,.,.,.,.,60,29,85,65,39,86,59,22,84,32,15,64,54,25,69,42,13,73,41,12,72,46,22,75,36,10,70,59,31,83,68,44,87,65,27,86,50,21,80,58,33,82,44,15,77,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,8,68,30,11,65,24,2,55,61,28,87,62,34,86,53,17,82,25,6,62,28,10,61,20,2,55,26,8,51,22,8,50,21,4,40,65,33,89,68,41,89,65,24,89,"TOMBALL ISD",65,34,88,69,42,88,63,25,87,49,20,79,55,33,81,49,16,79,60,28,96,67,26,85,59,15,74
"'101924",9,3,34,22,8,48,7,1,36,11,0,44,22,11,89,11,0,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,10,3,34,25,12,49,11,1,40,6,1,23,18,6,36,9,1,33,9,3,31,24,10,48,10,1,39,8,2,33,30,13,54,13,2,48,11,4,37,28,14,53,12,1,43,.,.,.,.,.,.,.,.,.,4,1,24,15,2,37,3,0,23,12,5,34,21,11,45,9,1,33,7,3,28,18,7,42,6,1,32,12,5,18,17,5,28,9,0,15,16,6,42,27,12,55,15,3,42,"SHELDON ISD",11,4,35,28,13,51,13,2,41,7,2,31,20,9,46,8,0,39,0,0,13,0,0,38,0,0,0
"'101925",17,4,38,14,3,45,8,0,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,11,1,45,34,17,68,23,3,63,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,2,34,29,13,53,12,0,47,13,2,39,41,25,73,31,4,71,5,0,32,28,15,53,18,2,51,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,5,36,8,4,40,4,0,13,10,0,48,29,11,64,16,2,57,8,1,37,14,5,48,7,0,44,3,0,19,9,3,24,3,0,24,12,0,50,37,16,73,25,3,68,"HUFFMAN ISD",11,0,46,34,17,68,23,3,65,12,2,40,34,18,68,23,2,57,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'102901",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,33,7,53,47,27,73,19,6,63,17,0,33,50,0,67,0,0,33,33,7,53,47,27,73,19,6,63,60,20,80,60,60,100,60,20,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,0,40,40,10,60,0,0,45,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,50,50,50,83,33,17,67,"KARNACK ISD",29,14,57,43,14,57,14,0,43,38,0,50,50,38,88,22,11,78,.,.,.,.,.,.,.,.,.
"'102902",19,9,57,29,15,62,14,2,46,9,0,36,18,9,64,0,0,9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,18,7,49,30,17,56,18,1,47,11,2,33,20,8,41,9,1,35,13,4,44,24,12,53,13,1,40,17,7,51,32,17,59,20,2,53,20,9,58,35,20,65,20,1,51,.,.,.,.,.,.,.,.,.,3,3,15,3,0,13,2,0,5,19,7,47,29,16,54,17,1,42,4,0,27,13,6,34,3,0,24,13,8,33,8,4,17,13,0,21,30,13,63,41,28,68,36,4,69,"MARSHALL ISD",18,7,51,31,18,57,18,2,47,18,6,39,29,12,54,19,0,47,0,0,40,0,0,40,0,0,0
"'102903",14,0,57,29,14,57,14,14,43,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,33,10,63,47,23,77,33,7,68,23,0,69,15,8,69,15,8,69,25,8,55,38,20,73,25,8,60,36,7,68,50,25,79,46,11,82,23,15,62,38,15,69,15,15,54,.,.,.,.,.,.,.,.,.,0,0,40,0,0,40,0,0,20,31,13,59,44,22,75,22,3,56,10,0,41,14,3,55,7,0,45,25,13,38,25,13,25,25,13,25,39,12,61,64,33,82,48,3,73,"WASKOM ISD",31,10,65,46,21,73,33,6,67,42,8,58,50,33,92,33,8,75,.,.,.,.,.,.,.,.,.
"'102904",15,4,41,36,14,67,16,5,55,20,13,50,36,21,64,35,17,57,46,23,69,71,36,93,45,18,73,-1,-1,-1,-1,-1,-1,.,.,.,22,9,52,44,22,70,29,11,64,10,3,33,23,14,58,12,3,52,16,3,45,33,15,66,16,6,56,22,10,50,45,23,75,34,14,71,15,6,47,39,17,70,20,5,61,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,0,39,21,4,56,3,3,40,22,8,53,42,20,66,24,8,58,7,2,34,27,10,56,6,2,44,11,4,25,18,8,38,9,5,26,28,11,59,52,27,74,36,14,69,"HALLSVILLE ISD",40,16,74,60,33,82,41,17,75,13,5,41,36,16,65,20,6,56,6,6,19,13,0,44,9,0,9
"'102905",.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,74,40,89,81,55,96,66,32,96,-1,-1,-1,-1,-1,-1,-1,-1,-1,71,18,94,71,41,100,65,12,94,71,42,92,75,58,92,63,29,96,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,78,39,87,87,52,100,70,35,96,50,0,83,33,17,83,33,0,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,74,43,88,81,60,95,64,33,95,"HARLETON ISD",79,48,97,83,55,97,72,38,100,67,28,78,78,56,94,56,22,89,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'102906",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,56,25,85,59,32,81,43,11,84,38,15,62,54,23,77,23,8,62,53,14,83,58,25,75,41,14,81,55,18,89,61,34,82,46,8,92,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,57,31,80,57,29,80,40,14,74,40,7,77,35,12,67,23,5,72,33,8,58,25,0,50,25,8,67,58,29,88,56,35,79,42,11,87,"ELYSIAN FIELDS ISD",54,25,88,63,34,86,43,13,85,64,21,71,43,21,57,43,0,79,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'103901",-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36,18,73,91,55,91,73,27,91,.,.,.,.,.,.,.,.,.,20,20,60,80,60,80,80,0,80,33,0,83,100,67,100,83,33,100,60,40,80,100,60,100,80,20,100,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,40,60,80,40,80,60,20,80,25,13,75,88,50,88,63,13,88,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,0,67,83,50,83,67,33,83,"CHANNING ISD",29,14,71,86,57,86,71,43,86,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.
"'103902",-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,70,100,60,40,100,45,10,90,.,.,.,.,.,.,.,.,.,100,55,100,55,45,100,36,9,91,100,64,100,55,45,100,55,18,91,100,67,100,58,42,100,42,8,92,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,78,100,67,33,100,33,0,89,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,75,100,63,38,100,50,13,88,"HARTLEY ISD",100,69,100,56,38,100,50,13,88,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.
"'104901",-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,15,4,63,46,24,78,27,0,73,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,0,63,41,24,69,21,0,62,20,7,53,57,35,78,35,0,70,13,0,60,25,13,56,13,0,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,8,0,75,33,11,78,17,0,78,6,0,56,23,0,68,9,0,64,14,0,43,14,0,14,14,0,29,20,10,70,65,35,91,35,0,87,"HASKELL CISD",6,0,61,45,26,84,29,0,77,33,11,67,50,20,60,20,0,60,.,.,.,.,.,.,.,.,.
"'104903",.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,23,0,46,31,23,69,23,8,46,.,.,.,.,.,.,.,.,.,17,0,42,25,17,67,17,8,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,40,20,0,80,0,0,20,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,20,0,50,20,10,60,20,0,40,17,0,42,25,17,67,17,0,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,0,43,29,29,57,29,14,57,"RULE ISD",22,0,44,33,22,67,22,11,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.
"'104907",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,50,25,75,33,25,75,42,17,75,.,.,.,.,.,.,.,.,.,56,33,78,44,33,67,33,22,78,43,29,57,43,43,57,43,29,71,29,14,57,29,29,57,29,29,57,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,60,20,100,20,0,100,40,0,80,40,20,70,20,10,70,30,0,70,-1,-1,-1,-1,-1,-1,-1,-1,-1,80,40,100,40,20,100,60,0,100,"PAINT CREEK ISD",44,22,67,33,22,78,44,11,67,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'105801",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"KATHERINE ANNE PORTER SCHOOL",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'105802",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"TEXAS PREPARATORY SCHOOL",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'105803",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"KI CHARTER ACADEMY",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
