DISTRICT,D20GR21N,D20GR21R,D30GR21N,D30GR21R,D40GR21N,D40GR21R,DA0GA21N,DA0GA21P,DA0GE21N,DA0GE21P,DA0GH21N,DA0GH21P,DA0GM21N,DA0GM21P,DA0GN21N,DA0GN21P,DA0GR21N,DA0GR21R,DB0GR21N,DB0GR21R,DE0GR21N,DE0GR21R,DH0GR21N,DH0GR21R,DI0GR21N,DI0GR21R,DISTNAME,DL0GR21N,DL0GR21R,DR0GR21N,DR0GR21R,DS0GR21N,DS0GR21R,DW0GR21N,DW0GR21R
"'161901",1,2.7,1,2.7,0,0,34,91.9,0,0,0,0,0,0,3,8.1,37,100,0,0,5,13.5,3,8.1,0,0,"CRAWFORD ISD",0,0,13,35.1,4,10.8,32,86.5
"'161903",15,2.4,32,5.2,0,0,511,82.8,37,6,0,0,0,0,69,11.2,617,100,61,9.9,166,26.9,154,25,1,0.2,"MIDWAY ISD",6,1,146,23.7,58,9.4,354,57.4
"'161906",7,3.3,0,0,0,0,160,75.5,1,0.5,0,0,1,0.5,50,23.6,212,100,64,30.2,176,83,111,52.4,1,0.5,"LA VEGA ISD",25,11.8,130,61.3,11,5.2,29,13.7
"'161907",2,1.6,0,0,0,0,114,93.4,0,0,0,0,0,0,8,6.6,122,100,1,0.8,24,19.7,18,14.8,0,0,"LORENA ISD",0,0,29,23.8,13,10.7,101,82.8
"'161908",0,0,1,2.5,0,0,30,75,0,0,0,0,0,0,10,25,40,100,7,17.5,23,57.5,9,22.5,0,0,"MART ISD",0,0,11,27.5,7,17.5,23,57.5
"'161909",4,4,1,1,1,1,65,65.7,0,0,0,0,0,0,34,34.3,99,100,8,8.1,55,55.6,43,43.4,2,2,"MCGREGOR ISD",3,3,26,26.3,11,11.1,40,40.4
"'161910",2,4.8,0,0,0,0,30,71.4,2,4.8,0,0,0,0,10,23.8,42,100,3,7.1,14,33.3,7,16.7,0,0,"MOODY ISD",0,0,13,31,5,11.9,30,71.4
"'161912",0,0,0,0,0,0,13,20.3,49,76.6,0,0,0,0,2,3.1,64,100,2,3.1,28,43.8,15,23.4,0,0,"RIESEL ISD",1,1.6,30,46.9,7,10.9,47,73.4
"'161914",13,1.5,3,0.3,2,0.2,522,59.5,15,1.7,3,0.3,20,2.3,318,36.2,878,100,236,26.9,729,83,547,62.3,1,0.1,"WACO ISD",89,10.1,550,62.6,74,8.4,76,8.7
"'161916",1,1,0,0,0,0,83,82.2,10,9.9,0,0,0,0,8,7.9,101,100,3,3,28,27.7,19,18.8,0,0,"WEST ISD",2,2,32,31.7,11,10.9,78,77.2
"'161918",1,1.9,0,0,0,0,53,100,0,0,0,0,0,0,0,0,53,100,1,1.9,23,43.4,10,18.9,0,0,"AXTELL ISD",0,0,22,41.5,8,15.1,41,77.4
"'161919",0,0,0,0,0,0,55,94.8,1,1.7,0,0,0,0,2,3.4,58,100,1,1.7,24,41.4,19,32.8,0,0,"BRUCEVILLE-EDDY ISD",1,1.7,23,39.7,13,22.4,38,65.5
"'161920",6,2.9,2,1,0,0,190,91.8,0,0,0,0,0,0,17,8.2,207,100,14,6.8,49,23.7,45,21.7,1,0.5,"CHINA SPRING ISD",0,0,45,21.7,13,6.3,139,67.1
"'161921",6,4.3,0,0,0,0,109,77.9,14,10,0,0,0,0,17,12.1,140,100,39,27.9,92,65.7,46,32.9,0,0,"CONNALLY ISD",2,1.4,89,63.6,9,6.4,49,35
"'161922",9,5.3,3,1.8,0,0,119,70.4,37,21.9,0,0,0,0,13,7.7,169,100,6,3.6,52,30.8,45,26.6,0,0,"ROBINSON ISD",0,0,62,36.7,14,8.3,106,62.7
"'161923",3,5.5,0,0,0,0,47,85.5,2,3.6,0,0,0,0,6,10.9,55,100,4,7.3,17,30.9,14,25.5,0,0,"BOSQUEVILLE ISD",5,9.1,13,23.6,3,5.5,34,61.8
"'161924",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"HALLSBURG ISD",.,.,.,.,.,.,.,.
"'161925",1,8.3,0,0,0,0,12,100,0,0,0,0,0,0,0,0,12,100,1,8.3,9,75,5,41.7,0,0,"GHOLSON ISD",1,8.3,7,58.3,2,16.7,5,41.7
"'162904",0,0,0,0,0,0,13,86.7,1,6.7,0,0,0,0,1,6.7,15,100,0,0,2,13.3,4,26.7,0,0,"MCMULLEN COUNTY ISD",0,0,2,13.3,2,13.3,11,73.3
"'163901",1,0.7,0,0,0,0,104,69.3,0,0,3,2,0,0,43,28.7,150,100,1,0.7,67,44.7,89,59.3,0,0,"DEVINE ISD",3,2,77,51.3,11,7.3,59,39.3
"'163902",1,5.6,0,0,0,0,17,94.4,1,5.6,0,0,0,0,0,0,18,100,0,0,4,22.2,6,33.3,0,0,"D'HANIS ISD",0,0,5,27.8,1,5.6,11,61.1
"'163903",0,0,0,0,0,0,53,82.8,2,3.1,0,0,0,0,9,14.1,64,100,0,0,38,59.4,53,82.8,0,0,"NATALIA ISD",1,1.6,37,57.8,3,4.7,11,17.2
"'163904",0,0,1,0.8,0,0,130,97.7,0,0,0,0,0,0,3,2.3,133,100,0,0,61,45.9,85,63.9,1,0.8,"HONDO ISD",3,2.3,57,42.9,9,6.8,46,34.6
"'163908",12,3.2,2,0.5,2,0.5,300,79.6,3,0.8,0,0,1,0.3,73,19.4,377,100,14,3.7,140,37.1,208,55.2,3,0.8,"MEDINA VALLEY ISD",7,1.9,101,26.8,42,11.1,136,36.1
"'164901",0,0,0,0,0,0,13,92.9,0,0,0,0,0,0,1,7.1,14,100,0,0,8,57.1,10,71.4,0,0,"MENARD ISD",0,0,6,42.9,1,7.1,4,28.6
"'165802",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"MIDLAND ACADEMY CHARTER SCHOOL",.,.,.,.,.,.,.,.
"'165901",22,1.5,27,1.8,1,0.1,1037,70.6,57,3.9,0,0,4,0.3,371,25.3,1469,100,101,6.9,461,31.4,932,63.4,4,0.3,"MIDLAND ISD",141,9.6,845,57.5,77,5.2,382,26
"'165902",2,1.4,0,0,0,0,138,95.2,0,0,0,0,0,0,7,4.8,145,100,0,0,44,30.3,69,47.6,0,0,"GREENWOOD ISD",2,1.4,73,50.3,9,6.2,74,51
"'166901",0,0,0,0,0,0,93,79.5,0,0,0,0,0,0,24,20.5,117,100,19,16.2,73,62.4,59,50.4,0,0,"CAMERON ISD",2,1.7,40,34.2,11,9.4,39,33.3
"'166902",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"GAUSE ISD",.,.,.,.,.,.,.,.
"'166903",1,3.2,0,0,0,0,11,35.5,18,58.1,0,0,0,0,2,6.5,31,100,6,19.4,20,64.5,11,35.5,0,0,"MILANO ISD",0,0,7,22.6,5,16.1,13,41.9
"'166904",2,1.7,0,0,0,0,88,75.9,9,7.8,0,0,0,0,19,16.4,116,100,17,14.7,63,54.3,59,50.9,0,0,"ROCKDALE ISD",4,3.4,45,38.8,13,11.2,38,32.8
"'166905",1,2,0,0,0,0,50,98,0,0,0,0,0,0,1,2,51,100,0,0,15,29.4,12,23.5,0,0,"THORNDALE ISD",1,2,6,11.8,2,3.9,38,74.5
"'166907",0,0,0,0,0,0,6,66.7,3,33.3,0,0,0,0,0,0,9,100,0,0,8,88.9,6,66.7,0,0,"BUCKHOLTS ISD",0,0,5,55.6,1,11.1,3,33.3
"'167901",0,0,0,0,0,0,26,81.3,0,0,0,0,0,0,6,18.8,32,100,0,0,7,21.9,9,28.1,0,0,"GOLDTHWAITE ISD",0,0,3,9.4,5,15.6,23,71.9
"'167902",1,14.3,0,0,0,0,6,85.7,0,0,0,0,1,14.3,0,0,7,100,1,14.3,4,57.1,1,14.3,0,0,"MULLIN ISD",0,0,1,14.3,0,0,4,57.1
"'167904",0,0,0,0,0,0,4,80,0,0,0,0,0,0,1,20,5,100,0,0,4,80,1,20,0,0,"PRIDDY ISD",0,0,1,20,1,20,4,80
"'168901",1,1.5,0,0,0,0,40,61.5,4,6.2,0,0,1,1.5,20,30.8,65,100,7,10.8,25,38.5,30,46.2,0,0,"COLORADO ISD",0,0,19,29.2,8,12.3,27,41.5
"'168902",0,0,0,0,0,0,5,83.3,1,16.7,0,0,0,0,0,0,6,100,1,16.7,4,66.7,5,83.3,0,0,"LORAINE ISD",0,0,2,33.3,1,16.7,0,0
"'168903",0,0,0,0,0,0,16,94.1,0,0,0,0,0,0,1,5.9,17,100,0,0,3,17.6,5,29.4,0,0,"WESTBROOK ISD",0,0,2,11.8,1,5.9,12,70.6
"'169901",6,5,1,0.8,0,0,78,65,6,5,0,0,0,0,36,30,120,100,2,1.7,53,44.2,22,18.3,1,0.8,"BOWIE ISD",4,3.3,60,50,12,10,88,73.3
"'169902",2,3.7,1,1.9,0,0,48,88.9,6,11.1,0,0,0,0,0,0,54,100,0,0,24,44.4,11,20.4,0,0,"NOCONA ISD",2,3.7,17,31.5,7,13,40,74.1
"'169906",0,0,0,0,0,0,3,75,0,0,0,0,0,0,1,25,4,100,0,0,3,75,0,0,0,0,"GOLD BURG ISD",0,0,3,75,0,0,4,100
"'169908",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"MONTAGUE ISD",.,.,.,.,.,.,.,.
"'169909",1,11.1,0,0,0,0,9,100,0,0,0,0,0,0,0,0,9,100,0,0,6,66.7,2,22.2,0,0,"PRAIRIE VALLEY ISD",0,0,3,33.3,4,44.4,6,66.7
"'169910",1,9.1,0,0,0,0,10,90.9,0,0,0,0,0,0,1,9.1,11,100,0,0,6,54.5,1,9.1,0,0,"FORESTBURG ISD",0,0,4,36.4,1,9.1,9,81.8
"'169911",0,0,0,0,0,0,22,88,0,0,0,0,0,0,3,12,25,100,0,0,11,44,2,8,0,0,"SAINT JO ISD",0,0,12,48,2,8,23,92
"'170801",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"TEXAS SERENITY ACADEMY",.,.,.,.,.,.,.,.
"'170902",127,2.9,197,4.5,8,0.2,3794,87,4,0.1,0,0,2,0,561,12.9,4361,100,374,8.6,1359,31.2,1621,37.2,11,0.3,"CONROE ISD",259,5.9,1628,37.3,290,6.6,2023,46.4
"'170903",15,2.2,14,2.1,1,0.1,591,86.9,21,3.1,0,0,0,0,68,10,680,100,24,3.5,151,22.2,116,17.1,5,0.7,"MONTGOMERY ISD",5,0.7,243,35.7,56,8.2,505,74.3
"'170904",18,4,0,0,1,0.2,391,86.9,0,0,0,0,0,0,59,13.1,450,100,38,8.4,232,51.6,166,36.9,3,0.7,"WILLIS ISD",42,9.3,185,41.1,37,8.2,224,49.8
"'170906",25,2.5,7,0.7,0,0,788,79,102,10.2,0,0,2,0.2,105,10.5,997,100,27,2.7,323,32.4,323,32.4,4,0.4,"MAGNOLIA ISD",62,6.2,425,42.6,70,7,611,61.3
"'170907",5,1.7,1,0.3,1,0.3,237,78.5,12,4,0,0,0,0,53,17.5,302,100,3,1,181,59.9,131,43.4,0,0,"SPLENDORA ISD",25,8.3,276,91.4,21,7,161,53.3
"'170908",23,2.1,17,1.6,4,0.4,863,80.7,65,6.1,0,0,0,0,142,13.3,1070,100,58,5.4,621,58,645,60.3,0,0,"NEW CANEY ISD",115,10.7,501,46.8,85,7.9,323,30.2
"'171901",2,0.7,7,2.6,0,0,242,89.6,12,4.4,0,0,1,0.4,15,5.6,270,100,9,3.3,138,51.1,203,75.2,1,0.4,"DUMAS ISD",44,16.3,156,57.8,34,12.6,48,17.8
"'171902",0,0,0,0,0,0,40,100,0,0,0,0,0,0,0,0,40,100,0,0,8,20,24,60,0,0,"SUNRAY COLLEGIATE ISD",0,0,12,30,5,12.5,16,40
"'172902",4,4.4,2,2.2,0,0,76,83.5,15,16.5,0,0,0,0,0,0,91,100,26,28.6,80,87.9,20,22,0,0,"DAINGERFIELD-LONE STAR ISD",7,7.7,46,50.5,16,17.6,39,42.9
"'172905",2,4.1,0,0,0,0,48,98,0,0,0,0,0,0,1,2,49,100,10,20.4,24,49,5,10.2,1,2,"PEWITT CISD",0,0,25,51,8,16.3,31,63.3
"'173901",0,0,0,0,0,0,11,100,0,0,0,0,0,0,0,0,11,100,0,0,6,54.5,3,27.3,0,0,"MOTLEY COUNTY ISD",0,0,3,27.3,0,0,8,72.7
"'174801",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"STEPHEN F AUSTIN STATE UNIVERSITY CHARTER SCHOOL",.,.,.,.,.,.,.,.
"'174901",0,0,0,0,0,0,18,100,0,0,0,0,0,0,0,0,18,100,1,5.6,11,61.1,3,16.7,0,0,"CHIRENO ISD",1,5.6,9,50,0,0,14,77.8
"'174902",3,7,0,0,0,0,3,7,1,2.3,35,81.4,0,0,4,9.3,43,100,7,16.3,31,72.1,2,4.7,0,0,"CUSHING ISD",0,0,13,30.2,7,16.3,31,72.1
"'174903",1,2.6,2,5.3,0,0,38,100,0,0,0,0,0,0,0,0,38,100,3,7.9,12,31.6,2,5.3,0,0,"GARRISON ISD",0,0,6,15.8,2,5.3,30,78.9
"'174904",6,1.5,9,2.2,0,0,266,65.8,6,1.5,0,0,0,0,132,32.7,404,100,101,25,324,80.2,181,44.8,2,0.5,"NACOGDOCHES ISD",42,10.4,252,62.4,36,8.9,105,26
"'174906",0,0,0,0,0,0,41,95.3,0,0,0,0,0,0,2,4.7,43,100,0,0,17,39.5,11,25.6,0,0,"WODEN ISD",5,11.6,17,39.5,5,11.6,32,74.4
"'174908",0,0,1,1.3,0,0,69,88.5,6,7.7,0,0,0,0,3,3.8,78,100,2,2.6,19,24.4,6,7.7,1,1.3,"CENTRAL HEIGHTS ISD",0,0,12,15.4,6,7.7,68,87.2
"'174909",0,0,0,0,0,0,24,82.8,5,17.2,0,0,0,0,0,0,29,100,0,0,9,31,3,10.3,0,0,"MARTINSVILLE ISD",0,0,16,55.2,4,13.8,26,89.7
"'174910",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"ETOILE ISD",.,.,.,.,.,.,.,.
"'174911",0,0,0,0,0,0,27,84.4,0,0,0,0,0,0,5,15.6,32,100,1,3.1,12,37.5,5,15.6,1,3.1,"DOUGLASS ISD",0,0,5,15.6,2,6.3,25,78.1
"'175902",1,1.8,0,0,1,1.8,51,89.5,4,7,0,0,0,0,2,3.5,57,100,1,1.8,29,50.9,16,28.1,1,1.8,"BLOOMING GROVE ISD",2,3.5,13,22.8,2,3.5,37,64.9
"'175903",4,1.1,9,2.5,15,4.2,283,79.7,16,4.5,0,0,0,0,56,15.8,355,100,47,13.2,188,53,188,53,0,0,"CORSICANA ISD",29,8.2,98,27.6,28,7.9,92,25.9
"'175904",1,2.5,0,0,0,0,30,75,7,17.5,0,0,0,0,3,7.5,40,100,5,12.5,30,75,4,10,0,0,"DAWSON ISD",0,0,4,10,3,7.5,30,75
"'175905",0,0,0,0,0,0,21,95.5,0,0,0,0,0,0,1,4.5,22,100,0,0,7,31.8,5,22.7,0,0,"FROST ISD",3,13.6,9,40.9,1,4.5,17,77.3
"'175907",2,4.2,0,0,0,0,45,93.8,0,0,0,0,2,4.2,1,2.1,48,100,10,20.8,39,81.3,12,25,0,0,"KERENS ISD",0,0,12,25,7,14.6,24,50
"'175910",1,1.9,0,0,0,0,46,88.5,0,0,0,0,0,0,6,11.5,52,100,2,3.8,19,36.5,13,25,0,0,"MILDRED ISD",2,3.8,21,40.4,8,15.4,36,69.2
"'175911",2,2.9,0,0,0,0,65,95.6,0,0,0,0,0,0,3,4.4,68,100,2,2.9,38,55.9,48,70.6,0,0,"RICE ISD",4,5.9,21,30.9,6,8.8,16,23.5
"'176901",0,0,0,0,0,0,12,85.7,0,0,0,0,0,0,2,14.3,14,100,6,42.9,11,78.6,1,7.1,0,0,"BURKEVILLE ISD",0,0,6,42.9,4,28.6,7,50
"'176902",5,8.3,0,0,0,0,46,76.7,3,5,0,0,0,0,11,18.3,60,100,28,46.7,47,78.3,5,8.3,1,1.7,"NEWTON ISD",0,0,36,60,5,8.3,21,35
"'176903",0,0,0,0,0,0,32,80,3,7.5,0,0,0,0,5,12.5,40,100,0,0,20,50,1,2.5,1,2.5,"DEWEYVILLE ISD",0,0,6,15,7,17.5,38,95
"'177901",0,0,0,0,0,0,14,63.6,3,13.6,0,0,0,0,5,22.7,22,100,1,4.5,9,40.9,14,63.6,0,0,"ROSCOE COLLEGIATE ISD",1,4.5,15,68.2,1,4.5,7,31.8
"'177902",3,2.2,1,0.7,0,0,88,64.2,3,2.2,0,0,0,0,46,33.6,137,100,2,1.5,83,60.6,73,53.3,0,0,"SWEETWATER ISD",1,0.7,83,60.6,17,12.4,58,42.3
"'177903",0,0,0,0,0,0,18,100,0,0,0,0,0,0,0,0,18,100,0,0,2,11.1,1,5.6,0,0,"BLACKWELL CISD",0,0,3,16.7,1,5.6,17,94.4
"'177905",0,0,1,6.3,0,0,16,100,0,0,0,0,0,0,0,0,16,100,0,0,4,25,2,12.5,0,0,"HIGHLAND ISD",0,0,7,43.8,1,6.3,13,81.3
"'178801",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"DR M L GARZA-GONZALEZ CHARTER SCHOOL",.,.,.,.,.,.,.,.
"'178807",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"CORPUS CHRISTI MONTESSORI SCHOOL",.,.,.,.,.,.,.,.
"'178808",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"SEASHORE CHARTER SCHOOLS",.,.,.,.,.,.,.,.
"'178901",0,0,1,2.6,0,0,33,86.8,0,0,0,0,0,0,5,13.2,38,100,0,0,30,78.9,28,73.7,0,0,"AGUA DULCE ISD",0,0,6,15.8,8,21.1,9,23.7
"'178902",0,0,2,1.8,1,0.9,72,65.5,16,14.5,0,0,0,0,22,20,110,100,1,0.9,74,67.3,89,80.9,1,0.9,"BISHOP CISD",2,1.8,31,28.2,9,8.2,16,14.5
"'178903",2,0.7,4,1.4,0,0,242,82.6,32,10.9,0,0,0,0,19,6.5,293,100,6,2,135,46.1,174,59.4,1,0.3,"CALALLEN ISD",4,1.4,107,36.5,28,9.6,106,36.2
"'178904",25,0.9,64,2.4,2,0.1,1768,67.1,111,4.2,18,0.7,47,1.8,689,26.2,2633,100,115,4.4,1654,62.8,2090,79.4,5,0.2,"CORPUS CHRISTI ISD",71,2.7,1396,53,244,9.3,332,12.6
"'178905",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"DRISCOLL ISD",.,.,.,.,.,.,.,.
"'178906",0,0,3,3.8,0,0,64,82.1,7,9,0,0,0,0,7,9,78,100,3,3.8,6,7.7,32,41,0,0,"LONDON ISD",1,1.3,9,11.5,3,3.8,40,51.3
"'178908",3,6.4,0,0,0,0,40,85.1,0,0,0,0,0,0,7,14.9,47,100,0,0,7,14.9,6,12.8,0,0,"PORT ARANSAS ISD",0,0,9,19.1,2,4.3,38,80.9
"'178909",0,0,0,0,0,0,119,87.5,0,0,0,0,0,0,17,12.5,136,100,1,0.7,105,77.2,133,97.8,0,0,"ROBSTOWN ISD",3,2.2,61,44.9,14,10.3,2,1.5
"'178912",2,4.3,1,2.1,0,0,0,0,0,0,0,0,0,0,47,100,47,100,3,6.4,36,76.6,33,70.2,0,0,"TULOSO-MIDWAY ISD",1,2.1,33,70.2,5,10.6,8,17
"'178913",0,0,0,0,0,0,51,91.1,1,1.8,0,0,0,0,4,7.1,56,100,0,0,41,73.2,48,85.7,0,0,"BANQUETE ISD",2,3.6,24,42.9,8,14.3,8,14.3
"'178914",8,2,11,2.8,1,0.3,323,81.4,40,10.1,0,0,0,0,34,8.6,397,100,14,3.5,122,30.7,172,43.3,0,0,"FLOUR BLUFF ISD",4,1,92,23.2,34,8.6,191,48.1
"'178915",0,0,0,0,0,0,40,31.3,73,57,0,0,0,0,15,11.7,128,100,14,10.9,110,85.9,111,86.7,0,0,"WEST OSO ISD",7,5.5,79,61.7,14,10.9,3,2.3
"'179901",3,1.9,0,0,1,0.6,102,64.6,27,17.1,0,0,0,0,29,18.4,158,100,0,0,58,36.7,110,69.6,1,0.6,"PERRYTON ISD",19,12,49,31,10,6.3,43,27.2
"'180901",4,8.3,1,2.1,0,0,28,58.3,1,2.1,0,0,0,0,19,39.6,48,100,3,6.3,42,87.5,10,20.8,1,2.1,"BOYS RANCH ISD",2,4.2,39,81.3,9,18.8,29,60.4
"'180902",0,0,1,3.7,0,0,27,100,0,0,0,0,0,0,0,0,27,100,0,0,1,3.7,6,22.2,0,0,"VEGA ISD",4,14.8,4,14.8,1,3.7,20,74.1
"'180903",1,8.3,0,0,0,0,12,100,0,0,0,0,0,0,0,0,12,100,0,0,7,58.3,7,58.3,0,0,"ADRIAN ISD",0,0,5,41.7,3,25,4,33.3
"'180904",0,0,0,0,0,0,11,64.7,6,35.3,0,0,0,0,0,0,17,100,0,0,3,17.6,2,11.8,0,0,"WILDORADO ISD",0,0,6,35.3,0,0,15,88.2
"'181901",1,0.5,11,5.7,0,0,152,78.4,7,3.6,0,0,0,0,35,18,194,100,1,0.5,46,23.7,28,14.4,1,0.5,"BRIDGE CITY ISD",6,3.1,22,11.3,18,9.3,152,78.4
"'181905",1,0.9,1,0.9,0,0,71,64,0,0,0,0,0,0,40,36,111,100,0,0,29,26.1,6,5.4,0,0,"ORANGEFIELD ISD",0,0,41,36.9,13,11.7,103,92.8
"'181906",7,4.8,1,0.7,0,0,111,75.5,7,4.8,1,0.7,0,0,28,19,147,100,86,58.5,122,83,22,15,1,0.7,"WEST ORANGE-COVE CISD",1,0.7,83,56.5,19,12.9,30,20.4
"'181907",4,1.5,0,0,0,0,182,68.9,13,4.9,0,0,1,0.4,68,25.8,264,100,3,1.1,98,37.1,20,7.6,0,0,"VIDOR ISD",3,1.1,114,43.2,25,9.5,237,89.8
"'181908",4,2.1,4,2.1,1,0.5,163,85.3,11,5.8,0,0,0,0,17,8.9,191,100,19,9.9,75,39.3,20,10.5,0,0,"LITTLE CYPRESS-MAURICEVILLE CISD",2,1,56,29.3,19,9.9,143,74.9
"'182901",1,12.5,0,0,0,0,5,62.5,0,0,0,0,0,0,3,37.5,8,100,0,0,4,50,1,12.5,0,0,"GORDON ISD",0,0,1,12.5,1,12.5,6,75
"'182902",0,0,0,0,0,0,18,75,0,0,0,0,0,0,6,25,24,100,0,0,12,50,4,16.7,0,0,"GRAFORD ISD",1,4.2,17,70.8,4,16.7,20,83.3
"'182903",4,2.4,0,0,0,0,139,81.8,7,4.1,0,0,0,0,24,14.1,170,100,5,2.9,126,74.1,69,40.6,0,0,"MINERAL WELLS ISD",8,4.7,112,65.9,17,10,92,54.1
"'182904",0,0,0,0,0,0,35,92.1,3,7.9,0,0,0,0,0,0,38,100,0,0,11,28.9,2,5.3,0,0,"SANTO ISD",0,0,11,28.9,3,7.9,36,94.7
"'182905",0,0,0,0,0,0,8,72.7,0,0,0,0,0,0,3,27.3,11,100,0,0,5,45.5,5,45.5,0,0,"STRAWN ISD",2,18.2,4,36.4,2,18.2,6,54.5
"'182906",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"PALO PINTO ISD",.,.,.,.,.,.,.,.
"'183801",2,3.6,0,0,0,0,45,81.8,4,7.3,0,0,0,0,6,10.9,55,100,4,7.3,15,27.3,8,14.5,0,0,"PANOLA CHARTER SCHOOL",0,0,24,43.6,5,9.1,41,74.5
"'183901",2,3.6,0,0,0,0,50,90.9,1,1.8,0,0,0,0,4,7.3,55,100,2,3.6,14,25.5,3,5.5,0,0,"BECKVILLE ISD",0,0,26,47.3,5,9.1,48,87.3
"'183902",5,2.5,1,0.5,0,0,128,65,10,5.1,0,0,0,0,59,29.9,197,100,37,18.8,88,44.7,40,20.3,0,0,"CARTHAGE ISD",3,1.5,89,45.2,29,14.7,114,57.9
"'183904",1,2.8,0,0,0,0,6,16.7,29,80.6,0,0,0,0,1,2.8,36,100,0,0,18,50,1,2.8,0,0,"GARY ISD",0,0,0,0,4,11.1,34,94.4
"'184801",1,1.9,0,0,0,0,0,0,44,81.5,0,0,0,0,10,18.5,54,100,0,0,18,33.3,4,7.4,0,0,"CROSSTIMBERS ACADEMY",0,0,38,70.4,3,5.6,49,90.7
"'184901",0,0,0,0,0,0,11,30.6,1,2.8,0,0,0,0,24,66.7,36,100,0,0,7,19.4,11,30.6,0,0,"POOLVILLE ISD",1,2.8,11,30.6,3,8.3,25,69.4
"'184902",2,0.9,0,0,1,0.4,196,86,2,0.9,0,0,0,0,30,13.2,228,100,2,0.9,81,35.5,41,18,0,0,"SPRINGTOWN ISD",11,4.8,110,48.2,24,10.5,182,79.8
"'184903",13,2.4,8,1.5,0,0,449,82.5,16,2.9,0,0,0,0,79,14.5,544,100,19,3.5,156,28.7,137,25.2,3,0.6,"WEATHERFORD ISD",34,6.3,255,46.9,61,11.2,364,66.9
"'184904",0,0,0,0,0,0,68,89.5,5,6.6,0,0,0,0,3,3.9,76,100,0,0,29,38.2,9,11.8,0,0,"MILLSAP ISD",1,1.3,20,26.3,9,11.8,67,88.2
"'184907",16,3.6,6,1.3,0,0,429,96.4,0,0,0,0,1,0.2,15,3.4,445,100,7,1.6,46,10.3,58,13,4,0.9,"ALEDO ISD",3,0.7,123,27.6,15,3.4,354,79.6
"'184908",1,1.1,0,0,1,1.1,76,85.4,1,1.1,0,0,0,0,12,13.5,89,100,0,0,25,28.1,15,16.9,0,0,"PEASTER ISD",1,1.1,14,15.7,7,7.9,72,80.9
"'184909",5,4.4,0,0,0,0,105,92.9,0,0,0,0,0,0,8,7.1,113,100,2,1.8,8,7.1,10,8.8,0,0,"BROCK ISD",3,2.7,16,14.2,4,3.5,96,85
"'184911",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"GARNER ISD",.,.,.,.,.,.,.,.
"'185901",1,2.7,0,0,0,0,35,94.6,0,0,0,0,0,0,2,5.4,37,100,0,0,29,78.4,35,94.6,0,0,"BOVINA ISD",4,10.8,21,56.8,0,0,1,2.7
"'185902",1,2.4,0,0,0,0,36,87.8,2,4.9,0,0,0,0,3,7.3,41,100,0,0,20,48.8,22,53.7,0,0,"FARWELL ISD",2,4.9,12,29.3,7,17.1,18,43.9
"'185903",0,0,0,0,0,0,57,87.7,6,9.2,0,0,0,0,2,3.1,65,100,0,0,43,66.2,59,90.8,0,0,"FRIONA ISD",10,15.4,25,38.5,11,16.9,6,9.2
"'185904",0,0,0,0,0,0,6,85.7,1,14.3,0,0,0,0,0,0,7,100,0,0,5,71.4,5,71.4,0,0,"LAZBUDDIE ISD",0,0,2,28.6,1,14.3,2,28.6
"'186901",0,0,0,0,0,0,9,90,1,10,0,0,0,0,0,0,10,100,0,0,4,40,8,80,0,0,"BUENA VISTA ISD",1,10,1,10,1,10,2,20
"'186902",0,0,1,0.7,0,0,135,92.5,0,0,0,0,0,0,11,7.5,146,100,0,0,61,41.8,130,89,0,0,"FORT STOCKTON ISD",14,9.6,105,71.9,9,6.2,15,10.3
"'186903",0,0,0,0,0,0,8,57.1,4,28.6,0,0,0,0,2,14.3,14,100,0,0,3,21.4,10,71.4,1,7.1,"IRAAN-SHEFFIELD ISD",0,0,3,21.4,0,0,3,21.4
"'187901",1,2.7,1,2.7,0,0,32,86.5,4,10.8,0,0,0,0,1,2.7,37,100,0,0,12,32.4,5,13.5,7,18.9,"BIG SANDY ISD",0,0,11,29.7,6,16.2,23,62.2
